Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Cpallidicaule_CP016094																																																							
Cpallidicaule_CP016095																																																							
Cpallidicaule_CP016097																																																							
Cpallidicaule_CP016098																																																							
Cpallidicaule_CP016099																																																							
Cpallidicaule_CP016100																																																							
Cpallidicaule_CP016101																																																							
Cpallidicaule_CP016102																																																							
Cpallidicaule_CP016103																																																							
Cpallidicaule_CP016104																																																							
Cpallidicaule_CP016105																																																							
Cpallidicaule_CP016106																																																							
Cpallidicaule_CP016107																																																							
Cpallidicaule_CP016108																																																							
Cpallidicaule_CP016109																																																							
Cpallidicaule_CP016110																																																							
Cpallidicaule_CP016111																																																							
Cpallidicaule_CP016113																																																							
Cpallidicaule_CP016114																																																							
Cpallidicaule_CP016116																																																							
Cpallidicaule_CP016117																																																							
Cpallidicaule_CP016118																																																							
Cpallidicaule_CP016119																																																							
Cpallidicaule_CP016120																																																							
Cpallidicaule_CP016121																																																							
Cpallidicaule_CP016122																																																							
Cpallidicaule_CP016124																																																							
Cpallidicaule_CP016125																																																							
Cpallidicaule_CP016126																																																							
Cpallidicaule_CP016127																																																							
Cpallidicaule_CP016129																																																							
Cpallidicaule_CP016130																																																							
Cpallidicaule_CP016131																																																							
Cpallidicaule_CP016132																																																							
Cpallidicaule_CP016135																																																							
Cpallidicaule_CP016136																																																							
Cpallidicaule_CP016137																																																							
Cpallidicaule_CP016138																																																							
Cpallidicaule_CP016140																																																							
Cpallidicaule_CP016141																																																							
Cpallidicaule_CP016142																																																							
Cpallidicaule_CP016144																																																							
Cpallidicaule_CP016145																																																							
Cpallidicaule_CP016146																																																							
Cpallidicaule_CP016147																																																							
Cpallidicaule_CP016148																																																							
Cpallidicaule_CP016149																																																							
Cpallidicaule_CP016150																																																							
Cpallidicaule_CP016151																																																							
Cpallidicaule_CP016152																																																							
Cpallidicaule_CP016153																																																							
Cpallidicaule_CP016154																																																							
Cpallidicaule_CP016155																																																							
Cpallidicaule_CP016156																																																							
Cpallidicaule_CP016157																																																							
Cpallidicaule_CP016158																																																							
Cpallidicaule_CP016160																																																							
Cpallidicaule_CP016161																																																							
Cpallidicaule_CP016163																																																							
Cpallidicaule_CP016164																																																							
Cpallidicaule_CP016165																																																							
Cpallidicaule_CP016167																																																							
Cpallidicaule_CP016168																																																							
Cpallidicaule_CP016169																																																							
Cpallidicaule_CP016170																																																							
Cpallidicaule_CP016171																																																							
Cpallidicaule_CP016173																																																							
Cpallidicaule_CP016174																																																							
Cpallidicaule_CP016175																																																							
Cpallidicaule_CP016176																																																							
Cpallidicaule_CP016177																																																							
Cpallidicaule_CP016179																																																							
Cpallidicaule_CP016180																																																							
Cpallidicaule_CP016182																																																							
Cpallidicaule_CP016183																																																							
Cpallidicaule_CP016184																																																							
Cpallidicaule_CP016185																																																							
Cpallidicaule_CP016186																																																							
Cpallidicaule_CP016188																																																							
Cpallidicaule_CP016189																																																							
Cpallidicaule_CP016190																																																							
Cpallidicaule_CP016191																																																							
Cpallidicaule_CP016192																																																							
Cpallidicaule_CP016193																																																							
Cpallidicaule_CP016194																																																							
Cpallidicaule_CP016195																																																							
Cpallidicaule_CP016196																																																							
Cpallidicaule_CP016197																																																							
Cpallidicaule_CP016198																																																							
Cpallidicaule_CP016199																																																							
Cpallidicaule_CP016200																																																							
Cpallidicaule_CP016201																																																							
Cpallidicaule_CP016202																																																							
Cpallidicaule_CP016203																																																							
Cpallidicaule_CP016204																																																							
Cpallidicaule_CP016205																																																							
Cpallidicaule_CP016206																																																							
Cpallidicaule_CP016207																																																							
Cpallidicaule_CP016208																																																							
Cpallidicaule_CP016209																																																							
Cpallidicaule_CP016210																																																							
Cpallidicaule_CP016211																																																							
Cpallidicaule_CP016212																																																							
Cpallidicaule_CP016214																																																							
Cpallidicaule_CP016217																																																							
Cpallidicaule_CP016219																																																							
Cpallidicaule_CP016220																																																							
Cpallidicaule_CP016221																																																							
Cpallidicaule_CP016222																																																							
Cpallidicaule_CP016223																																																							
Cpallidicaule_CP016224																																																							
Cpallidicaule_CP016225																																																							
Cpallidicaule_CP016226																																																							
Cpallidicaule_CP016228																																																							
Cpallidicaule_CP016229																																																							
Cpallidicaule_CP016230																																																							
Cpallidicaule_CP016231																																																							
Cpallidicaule_CP016232																																																							
Cpallidicaule_CP016233																																																							
Cpallidicaule_CP016234																																																							
Cpallidicaule_CP016236																																																							
Cpallidicaule_CP016238																																																							
Cpallidicaule_CP016239																																																							
Cpallidicaule_CP016241																																																							
Cpallidicaule_CP016242																																																							
Cpallidicaule_CP016243																																																							
Cpallidicaule_CP016244																																																							
Cpallidicaule_CP016245																																																							
Cpallidicaule_CP016246																																																							
Cpallidicaule_CP016247																																																							
Cpallidicaule_CP016248																																																							
Cpallidicaule_CP016250																																																							
Cpallidicaule_CP016251																																																							
Cpallidicaule_CP016254																																																							
Cpallidicaule_CP016255																																																							
Cpallidicaule_CP016258																																																							
Cpallidicaule_CP016259																																																							
Cpallidicaule_CP016260																																																							
Cpallidicaule_CP016261																																																							
Cpallidicaule_CP016262																																																							
Cpallidicaule_CP016264																																																							
Cpallidicaule_CP016268																																																							
Cpallidicaule_CP016269																																																							
Cpallidicaule_CP016270																																																							
Cpallidicaule_CP016273																																																							
Cpallidicaule_CP016274																																																							
Cpallidicaule_CP016276																																																							
Cpallidicaule_CP016277																																																							
Cpallidicaule_CP016278																																																							
Cpallidicaule_CP016279																																																							
Cpallidicaule_CP016280																																																							
Cpallidicaule_CP016281																																																							
Cpallidicaule_CP016282																																																							
Cpallidicaule_CP016283																																																							
Cpallidicaule_CP016286																																																							
Cpallidicaule_CP016287																																																							
Cpallidicaule_CP016288																																																							
Cpallidicaule_CP016289																																																							
Cpallidicaule_CP016290																																																							
Cpallidicaule_CP016291																																																							
Cpallidicaule_CP016292																																																							
Cpallidicaule_CP016293																																																							
Cpallidicaule_CP016294																																																							
Cpallidicaule_CP016295																																																							
Cpallidicaule_CP016296																																																							
Cpallidicaule_CP016297																																																							
Cpallidicaule_CP016299																																																							
Cpallidicaule_CP016301																																																							
Cpallidicaule_CP016302																																																							
Cpallidicaule_CP016303																																																							
Cpallidicaule_CP016304																																																							
Cpallidicaule_CP016306																																																							
Cpallidicaule_CP016308																																																							
Cpallidicaule_CP016309																																																							
Cpallidicaule_CP016310																																																							
Cpallidicaule_CP016311																																																							
Cpallidicaule_CP016312																																																							
Cpallidicaule_CP016313																																																							
Cpallidicaule_CP016314																																																							
Cpallidicaule_CP016315																																																							
Cpallidicaule_CP016316																																																							
Cpallidicaule_CP016317																																																							
Cpallidicaule_CP016318																																																							
Cpallidicaule_CP016319																																																							
Cpallidicaule_CP016320																																																							
Cpallidicaule_CP016321																																																							
Cpallidicaule_CP016322																																																							
Cpallidicaule_CP016323																																																							
Cpallidicaule_CP016324																																																							
Cpallidicaule_CP016325																																																							
Cpallidicaule_CP016326																																																							
Cpallidicaule_CP016327																																																							
Cpallidicaule_CP016328																																																							
Cpallidicaule_CP016329																																																							
Cpallidicaule_CP016331																																																							
Cpallidicaule_CP016332																																																							
Cpallidicaule_CP016333																																																							
Cpallidicaule_CP016334																																																							
Cpallidicaule_CP016335																																																							
Cpallidicaule_CP016336																																																							
Cpallidicaule_CP016337																																																							
Cpallidicaule_CP016338																																																							
Cpallidicaule_CP016339																																																							
Cpallidicaule_CP016340																																																							
Cpallidicaule_CP016341																																																							
Cpallidicaule_CP016344																																																							
Cpallidicaule_CP016345																																																							
Cpallidicaule_CP016346																																																							
Cpallidicaule_CP016347																																																							
Cpallidicaule_CP016348																																																							
Cpallidicaule_CP016349																																																							
Cpallidicaule_CP016350																																																							
Cpallidicaule_CP016351																																																							
Cpallidicaule_CP016352																																																							
Cpallidicaule_CP016353																																																							
Cpallidicaule_CP016354																																																							
Cpallidicaule_CP016355																																																							
Cpallidicaule_CP016356																																																							
Cpallidicaule_CP016357																																																							
Cpallidicaule_CP016358																																																							
Cpallidicaule_CP016359																																																							
Cpallidicaule_CP016360																																																							
Cpallidicaule_CP016361																																																							
Cpallidicaule_CP016362																																																							
Cpallidicaule_CP016363																																																							
Cpallidicaule_CP016364																																																							
Cpallidicaule_CP016365																																																							
Cpallidicaule_CP016366																																																							
Cpallidicaule_CP016369																																																							
Cpallidicaule_CP016370																																																							
Cpallidicaule_CP016371																																																							
Cpallidicaule_CP016372																																																							
Cpallidicaule_CP016373																																																							
Cpallidicaule_CP016374																																																							
Cpallidicaule_CP016375																																																							
Cpallidicaule_CP016376																																																							
Cpallidicaule_CP016377																																																							
Cpallidicaule_CP016379																																																							
Cpallidicaule_CP016380																																																							
Cpallidicaule_CP016381																																																							
Cpallidicaule_CP016383																																																							
Cpallidicaule_CP016384																																																							
Cpallidicaule_CP016386																																																							
Cpallidicaule_CP016387																																																							
Cpallidicaule_CP016388																																																							
Cpallidicaule_CP016390																																																							
Cpallidicaule_CP016392																																																							
Cpallidicaule_CP016393																																																							
Cpallidicaule_CP016394																																																							
Cpallidicaule_CP016395																																																							
Cpallidicaule_CP016397																																																							
Cpallidicaule_CP016398																																																							
Cpallidicaule_CP016399																																																							
Cpallidicaule_CP016400																																																							
Cpallidicaule_CP016401																																																							
Cpallidicaule_CP016402																																																							
Cpallidicaule_CP016404																																																							
Cpallidicaule_CP016405																																																							
Cpallidicaule_CP016406																																																							
Cpallidicaule_CP016408																																																							
Cpallidicaule_CP016409																																																							
Cpallidicaule_CP016410																																																							
Cpallidicaule_CP016411																																																							
Cpallidicaule_CP016412																																																							
Cpallidicaule_CP016413																																																							
Cpallidicaule_CP016414																																																							
Cpallidicaule_CP016415																																																							
Cpallidicaule_CP016417																																																							
Cpallidicaule_CP016418																																																							
Cpallidicaule_CP016419																																																							
Cpallidicaule_CP016420																																																							
Cpallidicaule_CP016421																																																							
Cpallidicaule_CP016422																																																							
Cpallidicaule_CP016423																																																							
Cpallidicaule_CP016424																																																							
Cpallidicaule_CP016425																																																							
Cpallidicaule_CP016426																																																							
Cpallidicaule_CP016427																																																							
Cpallidicaule_CP016428																																																							
Cpallidicaule_CP016429																																																							
Cpallidicaule_CP016430																																																							
Cpallidicaule_CP016431																																																							
Cpallidicaule_CP016432																																																							
Cpallidicaule_CP016434																																																							
Cpallidicaule_CP016435																																																							
Cpallidicaule_CP016436																																																							
Cpallidicaule_CP016437																																																							
Cpallidicaule_CP016438																																																							
Cpallidicaule_CP016439																																																							
Cpallidicaule_CP016440																																																							
Cpallidicaule_CP016441																																																							
Cpallidicaule_CP016442																																																							
Cpallidicaule_CP016443																																																							
Cpallidicaule_CP016444																																																							
Cpallidicaule_CP016446																																																							
Cpallidicaule_CP016447																																																							
Cpallidicaule_CP016448																																																							
Cpallidicaule_CP016449																																																							
Cpallidicaule_CP016450																																																							
Cpallidicaule_CP016451																																																							
Cpallidicaule_CP016452																																																							
Cpallidicaule_CP016453																																																							
Cpallidicaule_CP016454																																																							
Cpallidicaule_CP016455																																																							
Cpallidicaule_CP016456																																																							
Cpallidicaule_CP016457																																																							
Cpallidicaule_CP016458																																																							
Cpallidicaule_CP016459																																																							
Cpallidicaule_CP016460																																																							
Cpallidicaule_CP016461																																																							
Cpallidicaule_CP016462																																																							
Cpallidicaule_CP016463																																																							
Cpallidicaule_CP016464																																																							
Cpallidicaule_CP016465																																																							
Cpallidicaule_CP016466																																																							
Cpallidicaule_CP016468																																																							
Cpallidicaule_CP016469																																																							
Cpallidicaule_CP016470																																																							
Cpallidicaule_CP016471																																																							
Cpallidicaule_CP016472																																																							
Cpallidicaule_CP016474																																																							
Cpallidicaule_CP016475																																																							
Cpallidicaule_CP016476																																																							
Cpallidicaule_CP016477																																																							
Cpallidicaule_CP016478																																																							
Cpallidicaule_CP016479																																																							
Cpallidicaule_CP016481																																																							
Cpallidicaule_CP016482																																																							
Cpallidicaule_CP016483																																																							
Cpallidicaule_CP016484																																																							
Cpallidicaule_CP016486																																																							
Cpallidicaule_CP016487																																																							
Cpallidicaule_CP016493																																																							
Cpallidicaule_CP016495																																																							
Cpallidicaule_CP016496																																																							
Cpallidicaule_CP016497																																																							
Cpallidicaule_CP016499																																																							
Cpallidicaule_CP016500																																																							
Cpallidicaule_CP016501																																																							
Cpallidicaule_CP016502																																																							
Cpallidicaule_CP016503																																																							
Cpallidicaule_CP016504																																																							
Cpallidicaule_CP016505																																																							
Cpallidicaule_CP016506																																																							
Cpallidicaule_CP016507																																																							
Cpallidicaule_CP016509																																																							
Cpallidicaule_CP016510																																																							
Cpallidicaule_CP016511																																																							
Cpallidicaule_CP016512																																																							
Cpallidicaule_CP016513																																																							
Cpallidicaule_CP016514																																																							
Cpallidicaule_CP016516																																																							
Cpallidicaule_CP016517																																																							
Cpallidicaule_CP016518																																																							
Cpallidicaule_CP016519																																																							
Cpallidicaule_CP016520																																																							
Cpallidicaule_CP016522																																																							
Cpallidicaule_CP016523																																																							
Cpallidicaule_CP016524																																																							
Cpallidicaule_CP016525																																																							
Cpallidicaule_CP016529																																																							
Cpallidicaule_CP016530																																																							
Cpallidicaule_CP016531																																																							
Cpallidicaule_CP016532																																																							
Cpallidicaule_CP016533																																																							
Cpallidicaule_CP016534																																																							
Cpallidicaule_CP016535																																																							
Cpallidicaule_CP016536																																																							
Cpallidicaule_CP016537																																																							
Cpallidicaule_CP016538																																																							
Cpallidicaule_CP016540																																																							
Cpallidicaule_CP016541																																																							
Cpallidicaule_CP016542																																																							
Cpallidicaule_CP016543																																																							
Cpallidicaule_CP016544																																																							
Cpallidicaule_CP016545																																																							
Cpallidicaule_CP016546																																																							
Cpallidicaule_CP016548																																																							
Cpallidicaule_CP016550																																																							
Cpallidicaule_CP016552																																																							
Cpallidicaule_CP016553																																																							
Cpallidicaule_CP016554																																																							
Cpallidicaule_CP016555																																																							
Cpallidicaule_CP016556																																																							
Cpallidicaule_CP016557																																																							
Cpallidicaule_CP016558																																																							
Cpallidicaule_CP016559																																																							
Cpallidicaule_CP016560																																																							
Cpallidicaule_CP016561																																																							
Cpallidicaule_CP016562																																																							
Cpallidicaule_CP016563																																																							
Cpallidicaule_CP016564																																																							
Cpallidicaule_CP016565																																																							
Cpallidicaule_CP016566																																																							
Cpallidicaule_CP016568																																																							
Cpallidicaule_CP016569																																																							
Cpallidicaule_CP016570																																																							
Cpallidicaule_CP016571																																																							
Cpallidicaule_CP016572																																																							
Cpallidicaule_CP016573																																																							
Cpallidicaule_CP016574																																																							
Cpallidicaule_CP016576																																																							
Cpallidicaule_CP016577																																																							
Cpallidicaule_CP016578																																																							
Cpallidicaule_CP016579																																																							
Cpallidicaule_CP016581																																																							
Cpallidicaule_CP016582																																																							
Cpallidicaule_CP016583																																																							
Cpallidicaule_CP016584																																																							
Cpallidicaule_CP016585																																																							
Cpallidicaule_CP016586																																																							
Cpallidicaule_CP016587																																																							
Cpallidicaule_CP016588																																																							
Cpallidicaule_CP016589																																																							
Cpallidicaule_CP016590																																																							
Cpallidicaule_CP016591																																																							
Cpallidicaule_CP016592																																																							
Cpallidicaule_CP016593																																																							
Cpallidicaule_CP016595																																																							
Cpallidicaule_CP016596																																																							
Cpallidicaule_CP016597																																																							
Cpallidicaule_CP016598																																																							
Cpallidicaule_CP016599																																																							
Cpallidicaule_CP016600																																																							
Cpallidicaule_CP016601																																																							
Cpallidicaule_CP016602																																																							
Cpallidicaule_CP016603																																																							
Cpallidicaule_CP016604																																																							
Cpallidicaule_CP016605																																																							
Cpallidicaule_CP016606																																																							
Cpallidicaule_CP016607																																																							
Cpallidicaule_CP016608																																																							
Cpallidicaule_CP016609																																																							
Cpallidicaule_CP016611																																																							
Cpallidicaule_CP016612																																																							
Cpallidicaule_CP016613																																																							
Cpallidicaule_CP016614																																																							
Cpallidicaule_CP016615																																																							
Cpallidicaule_CP016617																																																							
Cpallidicaule_CP016618																																																							
Cpallidicaule_CP016619																																																							
Cpallidicaule_CP016623																																																							
Cpallidicaule_CP016624																																																							
Cpallidicaule_CP016625																																																							
Cpallidicaule_CP016627																																																							
Cpallidicaule_CP016628																																																							
Cpallidicaule_CP016629																																																							
Cpallidicaule_CP016630																																																							
Cpallidicaule_CP016631																																																							
Cpallidicaule_CP016632																																																							
Cpallidicaule_CP016633																																																							
Cpallidicaule_CP016634																																																							
Cpallidicaule_CP016635																																																							
Cpallidicaule_CP016636																																																							
Cpallidicaule_CP016637																																																							
Cpallidicaule_CP016638																																																							
Cpallidicaule_CP016640																																																							
Cpallidicaule_CP016641																																																							
Cpallidicaule_CP016642																																																							
Cpallidicaule_CP016643																																																							
Cpallidicaule_CP016644																																																							
Cpallidicaule_CP016645																																																							
Cpallidicaule_CP016646																																																							
Cpallidicaule_CP016647																																																							
Cpallidicaule_CP016648																																																							
Cpallidicaule_CP016649																																																							
Cpallidicaule_CP016650																																																							
Cpallidicaule_CP016651																																																							
Cpallidicaule_CP016652																																																							
Cpallidicaule_CP016653																																																							
Cpallidicaule_CP016654																																																							
Cpallidicaule_CP016656																																																							
Cpallidicaule_CP016657																																																							
Cpallidicaule_CP016659																																																							
Cpallidicaule_CP016660																																																							
Cpallidicaule_CP016661																																																							
Cpallidicaule_CP016663																																																							
Cpallidicaule_CP016664																																																							
Cpallidicaule_CP016665																																																							
Cpallidicaule_CP016666																																																							
Cpallidicaule_CP016667																																																							
Cpallidicaule_CP016668																																																							
Cpallidicaule_CP016669																																																							
Cpallidicaule_CP016670																																																							
Cpallidicaule_CP016671																																																							
Cpallidicaule_CP016673																																																							
Cpallidicaule_CP016674																																																							
Cpallidicaule_CP016675																																																							
Cpallidicaule_CP016676																																																							
Cpallidicaule_CP016677																																																							
Cpallidicaule_CP016678																																																							
Cpallidicaule_CP016679																																																							
Cpallidicaule_CP016680																																																							
Cpallidicaule_CP016681																																																							
Cpallidicaule_CP016682																																																							
Cpallidicaule_CP016683																																																							
Cpallidicaule_CP016684																																																							
Cpallidicaule_CP016688																																																							
Cpallidicaule_CP016689																																																							
Cpallidicaule_CP016691																																																							
Cpallidicaule_CP016692																																																							
Cpallidicaule_CP016693																																																							
Cpallidicaule_CP016694																																																							
Cpallidicaule_CP016695																																																							
Cpallidicaule_CP016696																																																							
Cpallidicaule_CP016697																																																							
Cpallidicaule_CP016699																																																							
Cpallidicaule_CP016701																																																							
Cpallidicaule_CP016702																																																							
Cpallidicaule_CP016703																																																							
Cpallidicaule_CP016704																																																							
Cpallidicaule_CP016705																																																							
Cpallidicaule_CP016706																																																							
Cpallidicaule_CP016707																																																							
Cpallidicaule_CP016708																																																							
Cpallidicaule_CP016710																																																							
Cpallidicaule_CP016711																																																							
Cpallidicaule_CP016712																																																							
Cpallidicaule_CP016713																																																							
Cpallidicaule_CP016714																																																							
Cpallidicaule_CP016715																																																							
Cpallidicaule_CP016716																																																							
Cpallidicaule_CP016717																																																							
Cpallidicaule_CP016718																																																							
Cpallidicaule_CP016719																																																							
Cpallidicaule_CP016720																																																							
Cpallidicaule_CP016721																																																							
Cpallidicaule_CP016722																																																							
Cpallidicaule_CP016724																																																							
Cpallidicaule_CP016725																																																							
Cpallidicaule_CP016726																																																							
Cpallidicaule_CP016727																																																							
Cpallidicaule_CP016728																																																							
Cpallidicaule_CP016731																																																							
Cpallidicaule_CP016732																																																							
Cpallidicaule_CP016735																																																							
Cpallidicaule_CP016736																																																							
Cpallidicaule_CP016737																																																							
Cpallidicaule_CP016738																																																							
Cpallidicaule_CP016740																																																							
Cpallidicaule_CP016743																																																							
Cpallidicaule_CP016745																																																							
Cpallidicaule_CP016746																																																							
Cpallidicaule_CP016748																																																							
Cpallidicaule_CP016750																																																							
Cpallidicaule_CP016751																																																							
Cpallidicaule_CP016752																																																							
Cpallidicaule_CP016753																																																							
Cpallidicaule_CP016754																																																							
Cpallidicaule_CP016757																																																							
Cpallidicaule_CP016758																																																							
Cpallidicaule_CP016759																																																							
Cpallidicaule_CP016760																																																							
Cpallidicaule_CP016761																																																							
Cpallidicaule_CP016762																																																							
Cpallidicaule_CP016763																																																							
Cpallidicaule_CP016764																																																							
Cpallidicaule_CP016765																																																							
Cpallidicaule_CP016766																																																							
Cpallidicaule_CP016767																																																							
Cpallidicaule_CP016768																																																							
Cpallidicaule_CP016769																																																							
Cpallidicaule_CP016770																																																							
Cpallidicaule_CP016771																																																							
Cpallidicaule_CP016772																																																							
Cpallidicaule_CP016773																																																							
Cpallidicaule_CP016774																																																							
Cpallidicaule_CP016775																																																							
Cpallidicaule_CP016776																																																							
Cpallidicaule_CP016778																																																							
Cpallidicaule_CP016779																																																							
Cpallidicaule_CP016780																																																							
Cpallidicaule_CP016781																																																							
Cpallidicaule_CP016783																																																							
Cpallidicaule_CP016784																																																							
Cpallidicaule_CP016785																																																							
Cpallidicaule_CP016787																																																							
