Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gohir.A03G164200.1.p																																																							
Gohir.A03G203400.1.p																																																							
Gohir.A03G139200.1.p																																																							
Gohir.A03G003100.1.p																																																							
Gohir.A03G145200.1.p																																																							
Gohir.A03G018300.1.p																																																							
Gohir.A03G197200.1.p																																																							
Gohir.A03G020600.1.p																																																							
Gohir.A03G192300.1.p																																																							
Gohir.A03G213700.1.p																																																							
Gohir.A03G003300.1.p																																																							
Gohir.A03G079800.1.p																																																							
Gohir.A03G062300.1.p																																																							
Gohir.A03G013200.1.p																																																							
Gohir.A03G022300.1.p																																																							
Gohir.A03G190300.1.p																																																							
Gohir.A03G200800.1.p																																																							
Gohir.A03G090100.1.p																																																							
Gohir.A03G213100.1.p																																																							
Gohir.A03G188900.1.p																																																							
Gohir.A03G195700.1.p																																																							
Gohir.A03G163400.1.p																																																							
Gohir.A03G108100.1.p																																																							
Gohir.A03G082800.1.p																																																							
Gohir.A03G115900.1.p																																																							
Gohir.A03G126800.1.p																																																							
Gohir.A03G143800.1.p																																																							
Gohir.A03G196600.1.p																																																							
Gohir.A03G136600.1.p																																																							
Gohir.A03G119600.1.p																																																							
Gohir.A03G168500.1.p																																																							
Gohir.A03G170600.1.p																																																							
Gohir.A03G177800.1.p																																																							
Gohir.A03G044700.1.p																																																							
Gohir.A03G178000.1.p																																																							
Gohir.A03G173700.1.p																																																							
Gohir.A03G065600.1.p																																																							
Gohir.A03G147500.1.p																																																							
Gohir.A03G024700.1.p																																																							
Gohir.A03G198500.1.p																																																							
Gohir.A03G016600.1.p																																																							
Gohir.A03G041600.1.p																																																							
Gohir.A03G083200.1.p																																																							
Gohir.A03G123900.1.p																																																							
Gohir.A03G000400.1.p																																																							
Gohir.A03G193100.1.p																																																							
Gohir.A03G047900.1.p																																																							
Gohir.A03G130700.1.p																																																							
Gohir.A03G144900.1.p																																																							
Gohir.A03G021000.1.p																																																							
Gohir.A03G136400.1.p																																																							
Gohir.A03G160600.1.p																																																							
Gohir.A03G028800.1.p																																																							
Gohir.A03G163600.1.p																																																							
Gohir.A03G209200.1.p																																																							
Gohir.A03G065900.1.p																																																							
Gohir.A03G131900.1.p																																																							
Gohir.A03G070900.1.p																																																							
Gohir.A03G008000.1.p																																																							
Gohir.A03G009500.1.p																																																							
Gohir.A03G096000.1.p																																																							
Gohir.A03G087300.1.p																																																							
Gohir.A03G138600.1.p																																																							
Gohir.A03G201400.1.p																																																							
Gohir.A03G019800.1.p																																																							
Gohir.A03G036900.1.p																																																							
Gohir.A03G166800.1.p																																																							
Gohir.A03G137700.1.p																																																							
Gohir.A03G100500.1.p																																																							
Gohir.A03G051200.1.p																																																							
Gohir.A03G060000.1.p																																																							
Gohir.A03G210400.1.p																																																							
Gohir.A03G179100.1.p																																																							
Gohir.A03G078400.1.p																																																							
Gohir.A03G052900.1.p																																																							
Gohir.A03G148400.1.p																																																							
Gohir.A03G037000.1.p																																																							
Gohir.A03G078900.1.p																																																							
Gohir.A03G020900.1.p																																																							
Gohir.A03G022000.1.p																																																							
Gohir.A03G040200.1.p																																																							
Gohir.A03G011300.1.p																																																							
Gohir.A03G057500.1.p																																																							
Gohir.A03G041100.1.p																																																							
Gohir.A03G102100.1.p																																																							
Gohir.A03G037800.1.p																																																							
Gohir.A03G062000.1.p																																																							
Gohir.A03G080400.1.p																																																							
Gohir.A03G061900.1.p																																																							
Gohir.A03G088600.1.p																																																							
Gohir.A03G143600.1.p																																																							
Gohir.A03G134600.1.p																																																							
Gohir.A03G178200.1.p																																																							
Gohir.A03G181200.1.p																																																							
Gohir.A03G051400.1.p																																																							
Gohir.A03G004600.1.p																																																							
Gohir.A03G144700.1.p																																																							
Gohir.A03G199000.1.p																																																							
Gohir.A03G115800.1.p																																																							
Gohir.A03G178700.1.p																																																							
Gohir.A03G097500.1.p																																																							
Gohir.A03G158300.1.p																																																							
Gohir.A03G019400.1.p																																																							
Gohir.A03G083700.1.p																																																							
Gohir.A03G020300.1.p																																																							
Gohir.A03G168800.1.p																																																							
Gohir.A03G136700.1.p																																																							
Gohir.A03G157700.1.p																																																							
Gohir.A03G217000.1.p																																																							
Gohir.A03G058700.1.p																																																							
Gohir.A03G189200.1.p																																																							
Gohir.A03G075200.1.p																																																							
Gohir.A03G109100.1.p																																																							
Gohir.A03G007000.1.p																																																							
Gohir.A03G038000.1.p																																																							
Gohir.A03G034900.1.p																																																							
Gohir.A03G175600.1.p																																																							
Gohir.A03G195000.1.p																																																							
Gohir.A03G179800.1.p																																																							
Gohir.A03G171200.1.p																																																							
Gohir.A03G107500.1.p																																																							
Gohir.A03G104300.1.p																																																							
Gohir.A03G177000.1.p																																																							
Gohir.A03G183000.1.p																																																							
Gohir.A03G046200.1.p																																																							
Gohir.A03G172000.1.p																																																							
Gohir.A03G202200.1.p																																																							
Gohir.A03G183600.1.p																																																							
Gohir.A03G070400.1.p																																																							
Gohir.A03G167800.1.p																																																							
Gohir.A03G126300.1.p																																																							
Gohir.A03G212300.1.p																																																							
Gohir.A03G082100.1.p																																																							
Gohir.A03G053000.1.p																																																							
Gohir.A03G207500.1.p																																																							
Gohir.A03G087000.1.p																																																							
Gohir.A03G056000.1.p																																																							
Gohir.A03G158100.1.p																																																							
Gohir.A03G078100.1.p																																																							
Gohir.A03G066400.1.p																																																							
Gohir.A03G105000.1.p																																																							
Gohir.A03G143500.1.p																																																							
Gohir.A03G031100.1.p																																																							
Gohir.A03G094400.1.p																																																							
Gohir.A03G083100.1.p																																																							
Gohir.A03G101400.1.p																																																							
Gohir.A03G021100.1.p																																																							
Gohir.A03G087200.1.p																																																							
Gohir.A03G203900.1.p																																																							
Gohir.A03G011800.1.p																																																							
Gohir.A03G209500.1.p																																																							
Gohir.A03G012700.1.p																																																							
Gohir.A03G022400.1.p																																																							
Gohir.A03G072100.1.p																																																							
Gohir.A03G092900.1.p																																																							
Gohir.A03G093600.1.p																																																							
Gohir.A03G065400.1.p																																																							
Gohir.A03G102600.1.p																																																							
Gohir.A03G068900.1.p																																																							
Gohir.A03G120100.1.p																																																							
Gohir.A03G186900.1.p																																																							
Gohir.A03G060700.1.p																																																							
Gohir.A03G135700.1.p																																																							
Gohir.A03G030300.1.p																																																							
Gohir.A03G084200.1.p																																																							
Gohir.A03G112200.1.p																																																							
Gohir.A03G046800.1.p																																																							
Gohir.A03G131500.1.p																																																							
Gohir.A03G198900.1.p																																																							
Gohir.A03G150200.1.p																																																							
Gohir.A03G085000.1.p																																																							
Gohir.A03G176500.1.p																																																							
Gohir.A03G181000.1.p																																																							
Gohir.A03G087700.1.p																																																							
Gohir.A03G005200.1.p																																																							
Gohir.A03G068600.1.p																																																							
Gohir.A03G108200.1.p																																																							
Gohir.A03G076000.1.p																																																							
Gohir.A03G150400.1.p																																																							
Gohir.A03G207600.1.p																																																							
Gohir.A03G143200.1.p																																																							
Gohir.A03G161400.1.p																																																							
Gohir.A03G160000.1.p																																																							
Gohir.A03G181500.1.p																																																							
Gohir.A03G044600.1.p																																																							
Gohir.A03G072500.1.p																																																							
Gohir.A03G121800.1.p																																																							
Gohir.A03G161100.1.p																																																							
Gohir.A03G012900.1.p																																																							
Gohir.A03G011900.1.p																																																							
Gohir.A03G097400.1.p																																																							
Gohir.A03G022200.1.p																																																							
Gohir.A03G146100.1.p																																																							
Gohir.A03G158000.1.p																																																							
Gohir.A03G041800.1.p																																																							
Gohir.A03G012500.1.p																																																							
Gohir.A03G190100.1.p																																																							
Gohir.A03G009000.1.p																																																							
Gohir.A03G182300.1.p																																																							
Gohir.A03G064200.1.p																																																							
Gohir.A03G039600.1.p																																																							
Gohir.A03G092300.1.p																																																							
Gohir.A03G040400.1.p																																																							
Gohir.A03G217500.1.p																																																							
Gohir.A03G188600.1.p																																																							
Gohir.A03G102400.1.p																																																							
Gohir.A03G024200.1.p																																																							
Gohir.A03G096700.1.p																																																							
Gohir.A03G176800.1.p																																																							
Gohir.A03G174700.1.p																																																							
Gohir.A03G092800.1.p																																																							
Gohir.A03G176900.1.p																																																							
Gohir.A03G147800.1.p																																																							
Gohir.A03G160500.1.p																																																							
Gohir.A03G165800.1.p																																																							
Gohir.A03G071600.1.p																																																							
Gohir.A03G012600.1.p																																																							
Gohir.A03G062100.1.p																																																							
Gohir.A03G043300.1.p																																																							
Gohir.A03G155200.1.p																																																							
Gohir.A03G197900.1.p																																																							
Gohir.A03G180300.1.p																																																							
Gohir.A03G043700.1.p																																																							
Gohir.A03G042700.1.p																																																							
Gohir.A03G119800.1.p																																																							
Gohir.A03G127000.1.p																																																							
Gohir.A03G018900.1.p																																																							
Gohir.A03G033000.1.p																																																							
Gohir.A03G112500.1.p																																																							
Gohir.A03G134200.1.p																																																							
Gohir.A03G031800.1.p																																																							
Gohir.A03G151300.1.p																																																							
Gohir.A03G113700.1.p																																																							
Gohir.A03G062900.1.p																																																							
Gohir.A03G108400.1.p																																																							
Gohir.A03G178900.1.p																																																							
Gohir.A03G204200.1.p																																																							
Gohir.A03G148700.1.p																																																							
Gohir.A03G099400.1.p																																																							
Gohir.A03G113900.1.p																																																							
Gohir.A03G149200.1.p																																																							
Gohir.A03G069800.1.p																																																							
Gohir.A03G116900.1.p																																																							
Gohir.A03G093800.1.p																																																							
Gohir.A03G076200.1.p																																																							
Gohir.A03G175900.1.p																																																							
Gohir.A03G133400.1.p																																																							
Gohir.A03G053300.1.p																																																							
Gohir.A03G032800.1.p																																																							
Gohir.A03G017600.1.p																																																							
Gohir.A03G193800.1.p																																																							
Gohir.A03G128300.1.p																																																							
Gohir.A03G058600.1.p																																																							
Gohir.A03G124400.1.p																																																							
Gohir.A03G208400.1.p																																																							
Gohir.A03G124200.1.p																																																							
Gohir.A03G090400.1.p																																																							
Gohir.A03G041700.1.p																																																							
Gohir.A03G034400.1.p																																																							
Gohir.A03G009900.1.p																																																							
Gohir.A03G016200.1.p																																																							
Gohir.A03G027200.1.p																																																							
Gohir.A03G008700.1.p																																																							
Gohir.A03G132200.1.p																																																							
Gohir.A03G182400.1.p																																																							
Gohir.A03G147600.1.p																																																							
Gohir.A03G181900.1.p																																																							
Gohir.A03G113800.1.p																																																							
Gohir.A03G157900.1.p																																																							
Gohir.A03G048100.1.p																																																							
Gohir.A03G071800.1.p																																																							
Gohir.A03G132400.1.p																																																							
Gohir.A03G072200.1.p																																																							
Gohir.A03G158700.1.p																																																							
Gohir.A03G008100.1.p																																																							
Gohir.A03G063900.1.p																																																							
Gohir.A03G122700.1.p																																																							
Gohir.A03G077300.1.p																																																							
Gohir.A03G119500.1.p																																																							
Gohir.A03G183800.1.p																																																							
Gohir.A03G143000.1.p																																																							
Gohir.A03G133000.1.p																																																							
Gohir.A03G042800.1.p																																																							
Gohir.A03G136100.1.p																																																							
Gohir.A03G150800.1.p																																																							
Gohir.A03G206000.1.p																																																							
Gohir.A03G038300.1.p																																																							
Gohir.A03G066300.1.p																																																							
Gohir.A03G107400.1.p																																																							
Gohir.A03G205200.1.p																																																							
Gohir.A03G010300.1.p																																																							
Gohir.A03G018600.1.p																																																							
Gohir.A03G203100.1.p																																																							
Gohir.A03G095000.1.p																																																							
Gohir.A03G082900.1.p																																																							
Gohir.A03G110200.1.p																																																							
Gohir.A03G139000.1.p																																																							
Gohir.A03G101500.1.p																																																							
Gohir.A03G017400.1.p																																																							
Gohir.A03G208300.1.p																																																							
Gohir.A03G035000.1.p																																																							
Gohir.A03G035600.1.p																																																							
Gohir.A03G088000.1.p																																																							
Gohir.A03G187400.1.p																																																							
Gohir.A03G160400.1.p																																																							
Gohir.A03G026800.1.p																																																							
Gohir.A03G151600.1.p																																																							
Gohir.A03G060600.1.p																																																							
Gohir.A03G118000.1.p																																																							
Gohir.A03G112400.1.p																																																							
Gohir.A03G058000.1.p																																																							
Gohir.A03G002800.1.p																																																							
Gohir.A03G117500.1.p																																																							
Gohir.A03G180700.1.p																																																							
Gohir.A03G083800.1.p																																																							
Gohir.A03G181100.1.p																																																							
Gohir.A03G034800.1.p																																																							
Gohir.A03G051000.1.p																																																							
Gohir.A03G097000.1.p																																																							
Gohir.A03G018000.1.p																																																							
Gohir.A03G123200.1.p																																																							
Gohir.A03G135400.1.p																																																							
Gohir.A03G072000.1.p																																																							
Gohir.A03G049800.1.p																																																							
Gohir.A03G020000.1.p																																																							
Gohir.A03G179300.1.p																																																							
Gohir.A03G146800.1.p																																																							
Gohir.A03G100400.1.p																																																							
Gohir.A03G021800.1.p																																																							
Gohir.A03G205300.1.p																																																							
Gohir.A03G149000.1.p																																																							
Gohir.A03G130900.1.p																																																							
Gohir.A03G098600.1.p																																																							
Gohir.A03G052800.1.p																																																							
Gohir.A03G108700.1.p																																																							
Gohir.A03G171900.1.p																																																							
Gohir.A03G208900.1.p																																																							
Gohir.A03G168300.1.p																																																							
Gohir.A03G144300.1.p																																																							
Gohir.A03G018200.1.p																																																							
Gohir.A03G071200.1.p																																																							
Gohir.A03G181400.1.p																																																							
Gohir.A03G002100.1.p																																																							
Gohir.A03G102800.1.p																																																							
Gohir.A03G009100.1.p																																																							
Gohir.A03G064500.1.p																																																							
Gohir.A03G131700.1.p																																																							
Gohir.A03G098800.1.p																																																							
Gohir.A03G140600.1.p																																																							
Gohir.A03G200100.1.p																																																							
Gohir.A03G076900.1.p																																																							
Gohir.A03G037500.1.p																																																							
Gohir.A03G062400.1.p																																																							
Gohir.A03G161200.1.p																																																							
Gohir.A03G087800.1.p																																																							
Gohir.A03G079600.1.p																																																							
Gohir.A03G153100.1.p																																																							
Gohir.A03G085400.1.p																																																							
Gohir.A03G014100.1.p																																																							
Gohir.A03G093100.1.p																																																							
Gohir.A03G196000.1.p																																																							
Gohir.A03G012000.1.p																																																							
Gohir.A03G135100.1.p																																																							
Gohir.A03G033800.1.p																																																							
Gohir.A03G070300.1.p																																																							
Gohir.A03G086600.1.p																																																							
Gohir.A03G212800.1.p																																																							
Gohir.A03G194600.1.p																																																							
Gohir.A03G027600.1.p																																																							
Gohir.A03G018400.1.p																																																							
Gohir.A03G055100.1.p																																																							
Gohir.A03G193000.1.p																																																							
Gohir.A03G042200.1.p																																																							
Gohir.A03G008900.1.p																																																							
Gohir.A03G210600.1.p																																																							
Gohir.A03G061700.1.p																																																							
Gohir.A03G054200.1.p																																																							
Gohir.A03G080900.1.p																																																							
Gohir.A03G206200.1.p																																																							
Gohir.A03G133200.1.p																																																							
Gohir.A03G137100.1.p																																																							
Gohir.A03G044400.1.p																																																							
Gohir.A03G125000.1.p																																																							
Gohir.A03G133600.1.p																																																							
Gohir.A03G009400.1.p																																																							
Gohir.A03G057900.1.p																																																							
Gohir.A03G033600.1.p																																																							
Gohir.A03G162900.1.p																																																							
Gohir.A03G005900.1.p																																																							
Gohir.A03G073900.1.p																																																							
Gohir.A03G213500.1.p																																																							
Gohir.A03G106100.1.p																																																							
Gohir.A03G086900.1.p																																																							
Gohir.A03G214100.1.p																																																							
Gohir.A03G159800.1.p																																																							
Gohir.A03G188000.1.p																																																							
Gohir.A03G211900.1.p																																																							
Gohir.A03G125900.1.p																																																							
Gohir.A03G094500.1.p																																																							
Gohir.A03G011700.1.p																																																							
Gohir.A03G074900.1.p																																																							
Gohir.A03G013400.1.p																																																							
Gohir.A03G045400.1.p																																																							
Gohir.A03G199500.1.p																																																							
Gohir.A03G085500.1.p																																																							
Gohir.A03G137200.1.p																																																							
Gohir.A03G000500.1.p																																																							
Gohir.A03G166600.1.p																																																							
Gohir.A03G100900.1.p																																																							
Gohir.A03G212200.1.p																																																							
Gohir.A03G105900.1.p																																																							
Gohir.A03G059600.1.p																																																							
Gohir.A03G078200.1.p																																																							
Gohir.A03G042900.1.p																																																							
Gohir.A03G142100.1.p																																																							
Gohir.A03G138000.1.p																																																							
Gohir.A03G160800.1.p																																																							
Gohir.A03G049000.1.p																																																							
Gohir.A03G149600.1.p																																																							
Gohir.A03G006100.1.p																																																							
Gohir.A03G179700.1.p																																																							
Gohir.A03G025400.1.p																																																							
Gohir.A03G068100.1.p																																																							
Gohir.A03G207200.1.p																																																							
Gohir.A03G075300.1.p																																																							
Gohir.A03G054800.1.p																																																							
Gohir.A03G213600.1.p																																																							
Gohir.A03G122000.1.p																																																							
Gohir.A03G017900.1.p																																																							
Gohir.A03G084400.1.p																																																							
Gohir.A03G164900.1.p																																																							
Gohir.A03G136500.1.p																																																							
Gohir.A03G140700.1.p																																																							
Gohir.A03G041400.1.p																																																							
Gohir.A03G087500.1.p																																																							
Gohir.A03G051700.1.p																																																							
Gohir.A03G153500.1.p																																																							
Gohir.A03G161600.1.p																																																							
Gohir.A03G052100.1.p																																																							
Gohir.A03G028100.1.p																																																							
Gohir.A03G166200.1.p																																																							
Gohir.A03G126000.1.p																																																							
Gohir.A03G039300.1.p																																																							
Gohir.A03G171800.1.p																																																							
Gohir.A03G208100.1.p																																																							
Gohir.A03G179000.1.p																																																							
Gohir.A03G155700.1.p																																																							
Gohir.A03G198600.1.p																																																							
Gohir.A03G090300.1.p																																																							
Gohir.A03G026700.1.p																																																							
Gohir.A03G115200.1.p																																																							
Gohir.A03G150600.1.p																																																							
Gohir.A03G152700.1.p																																																							
Gohir.A03G039700.1.p																																																							
Gohir.A03G032400.1.p																																																							
Gohir.A03G112000.1.p																																																							
Gohir.A03G206600.1.p																																																							
Gohir.A03G042300.1.p																																																							
Gohir.A03G112600.1.p																																																							
Gohir.A03G089900.1.p																																																							
Gohir.A03G045700.1.p																																																							
Gohir.A03G046900.1.p																																																							
Gohir.A03G211700.1.p																																																							
Gohir.A03G030200.1.p																																																							
Gohir.A03G120700.1.p																																																							
Gohir.A03G051300.1.p																																																							
Gohir.A03G189700.1.p																																																							
Gohir.A03G047500.1.p																																																							
Gohir.A03G053900.1.p																																																							
Gohir.A03G007700.1.p																																																							
Gohir.A03G118200.1.p																																																							
Gohir.A03G103200.1.p																																																							
Gohir.A03G072900.1.p																																																							
Gohir.A03G099900.1.p																																																							
Gohir.A03G033700.1.p																																																							
Gohir.A03G214400.1.p																																																							
Gohir.A03G087600.1.p																																																							
Gohir.A03G167100.1.p																																																							
Gohir.A03G047800.1.p																																																							
Gohir.A03G101800.1.p																																																							
Gohir.A03G113500.1.p																																																							
Gohir.A03G091300.1.p																																																							
Gohir.A03G060800.1.p																																																							
Gohir.A03G008500.1.p																																																							
Gohir.A03G051600.1.p																																																							
Gohir.A03G041300.1.p																																																							
Gohir.A03G216700.1.p																																																							
Gohir.A03G201700.1.p																																																							
Gohir.A03G059800.1.p																																																							
Gohir.A03G086100.1.p																																																							
Gohir.A03G202400.1.p																																																							
Gohir.A03G145300.1.p																																																							
Gohir.A03G079100.1.p																																																							
Gohir.A03G023300.1.p																																																							
Gohir.A03G064000.1.p																																																							
Gohir.A03G040900.1.p																																																							
Gohir.A03G103400.1.p																																																							
Gohir.A03G153900.1.p																																																							
Gohir.A03G108000.1.p																																																							
Gohir.A03G147300.1.p																																																							
Gohir.A03G173000.1.p																																																							
Gohir.A03G110800.1.p																																																							
Gohir.A03G100700.1.p																																																							
Gohir.A03G077400.1.p																																																							
Gohir.A03G191000.1.p																																																							
Gohir.A03G075400.1.p																																																							
Gohir.A03G070700.1.p																																																							
Gohir.A03G004300.1.p																																																							
Gohir.A03G089400.1.p																																																							
Gohir.A03G169400.1.p																																																							
Gohir.A03G156700.1.p																																																							
Gohir.A03G055000.1.p																																																							
Gohir.A03G101300.1.p																																																							
Gohir.A03G117700.1.p																																																							
Gohir.A03G104600.1.p																																																							
Gohir.A03G024900.1.p																																																							
Gohir.A03G054900.1.p																																																							
Gohir.A03G005600.1.p																																																							
Gohir.A03G145000.1.p																																																							
Gohir.A03G043800.1.p																																																							
Gohir.A03G064400.1.p																																																							
Gohir.A03G176600.1.p																																																							
Gohir.A03G016800.1.p																																																							
Gohir.A03G026100.1.p																																																							
Gohir.A03G211000.1.p																																																							
Gohir.A03G187000.1.p																																																							
Gohir.A03G060500.1.p																																																							
Gohir.A03G191400.1.p																																																							
Gohir.A03G032700.1.p																																																							
Gohir.A03G121100.1.p																																																							
Gohir.A03G186300.1.p																																																							
Gohir.A03G214200.1.p																																																							
Gohir.A03G025900.1.p																																																							
Gohir.A03G141000.1.p																																																							
Gohir.A03G086800.1.p																																																							
Gohir.A03G035800.1.p																																																							
Gohir.A03G055300.1.p																																																							
Gohir.A03G147400.1.p																																																							
Gohir.A03G154700.1.p																																																							
Gohir.A03G036700.1.p																																																							
Gohir.A03G188200.1.p																																																							
Gohir.A03G214800.1.p																																																							
Gohir.A03G172400.1.p																																																							
Gohir.A03G155100.1.p																																																							
Gohir.A03G157500.1.p																																																							
Gohir.A03G196500.1.p																																																							
Gohir.A03G195600.1.p																																																							
Gohir.A03G078600.1.p																																																							
Gohir.A03G151100.1.p																																																							
Gohir.A03G004700.1.p																																																							
Gohir.A03G103800.1.p																																																							
Gohir.A03G037700.1.p																																																							
Gohir.A03G111900.1.p																																																							
Gohir.A03G061300.1.p																																																							
Gohir.A03G061500.1.p																																																							
Gohir.A03G201500.1.p																																																							
Gohir.A03G192000.1.p																																																							
Gohir.A03G071900.1.p																																																							
Gohir.A03G172100.1.p																																																							
Gohir.A03G034700.1.p																																																							
Gohir.A03G081500.1.p																																																							
Gohir.A03G029800.1.p																																																							
Gohir.A03G099600.1.p																																																							
Gohir.A03G084600.1.p																																																							
Gohir.A03G112300.1.p																																																							
Gohir.A03G107900.1.p																																																							
Gohir.A03G152000.1.p																																																							
Gohir.A03G202600.1.p																																																							
Gohir.A03G033400.1.p																																																							
Gohir.A03G173200.1.p																																																							
Gohir.A03G186200.1.p																																																							
Gohir.A03G189400.1.p																																																							
Gohir.A03G207800.1.p																																																							
Gohir.A03G056100.1.p																																																							
Gohir.A03G208700.1.p																																																							
Gohir.A03G158800.1.p																																																							
Gohir.A03G061000.1.p																																																							
Gohir.A03G026500.1.p																																																							
Gohir.A03G094900.1.p																																																							
Gohir.A03G203200.1.p																																																							
Gohir.A03G078500.1.p																																																							
Gohir.A03G177200.1.p																																																							
Gohir.A03G201600.1.p																																																							
Gohir.A03G118500.1.p																																																							
Gohir.A03G156900.1.p																																																							
Gohir.A03G126600.1.p																																																							
Gohir.A03G108900.1.p																																																							
Gohir.A03G145100.1.p																																																							
Gohir.A03G202900.1.p																																																							
Gohir.A03G073100.1.p																																																							
Gohir.A03G036400.1.p																																																							
Gohir.A03G178400.1.p																																																							
Gohir.A03G128900.1.p																																																							
