#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Gohir.D11G046200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G181000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G105600.1.p	plastid	plastid	plastid	plastid	non-organellar
Gohir.D11G249000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G094900.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D11G256900.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D11G012400.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G034300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G139000.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D11G246100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G289300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G301300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G236300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G185200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G141900.1.p	plastid	plastid	plastid	plastid	non-organellar
Gohir.D11G173900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G152800.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G088200.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G338800.1.p	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Gohir.D11G263600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G275200.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G034100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G010900.1.p	dual	dual	plastid	plastid	plastid
Gohir.D11G026700.1.p	dual	plastid	mitochondrial	non-organellar	non-organellar
Gohir.D11G266800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G137400.1.p	dual	plastid	mitochondrial	plastid	N/A
Gohir.D11G205500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G253700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G191700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G079900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G335800.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G008200.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G014700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G338600.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G342600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G042000.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D11G182100.1.p	dual	dual	plastid	plastid	dual
Gohir.D11G322500.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G004100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gohir.D11G167800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G078400.1.p	dual	non-organellar	mitochondrial	non-organellar	plastid
Gohir.D11G241900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G102300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G180300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G149200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G125200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G095000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G341300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G241400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G344600.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D11G119700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G172500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G320200.1.p	dual	plastid	mitochondrial	non-organellar	non-organellar
Gohir.D11G121100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G101000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G337300.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G110700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G116900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G080700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G321400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G124900.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D11G049200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G279100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G172400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G284800.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G197300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G274700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G204500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G154400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G316000.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G300600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G102600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G113000.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Gohir.D11G230700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G006300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G005800.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G153000.1.p	plastid	plastid	plastid	non-organellar	non-organellar
Gohir.D11G107900.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D11G095700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G207800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G164000.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D11G061900.1.p	plastid	plastid	non-organellar	plastid	plastid
Gohir.D11G346400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G163600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G183200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G023700.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G347600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G124200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G227100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G076500.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G002500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G247700.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D11G107100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G200400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G318200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G047200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G207200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G004300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G021600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G071200.1.p	dual	dual	plastid	plastid	plastid
Gohir.D11G043900.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G208800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G096500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G086400.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G043700.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D11G243300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G197000.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G294400.1.p	dual	dual	plastid	plastid	plastid
Gohir.D11G212400.1.p	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gohir.D11G221700.1.p	plastid	non-organellar	non-organellar	plastid	non-organellar
Gohir.D11G211700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G218500.1.p	plastid	non-organellar	plastid	plastid	non-organellar
Gohir.D11G027800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G250000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G256000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G225200.1.p	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gohir.D11G328400.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G086300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G252500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G301000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G026000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G159100.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G181200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G033500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G243400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G190700.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D11G178700.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gohir.D11G035100.1.p	dual	dual	mitochondrial	dual	plastid
Gohir.D11G204000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G084400.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G036800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G223300.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G330100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G336500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G231500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G281900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G077500.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G318700.1.p	dual	non-organellar	non-organellar	dual	non-organellar
Gohir.D11G111700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G106900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G174000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G250600.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G340400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G288500.1.p	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Gohir.D11G161400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G136700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G339700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G002900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G080600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G181400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G169400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G135700.1.p	dual	dual	non-organellar	dual	mitochondrial
Gohir.D11G047400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G346000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G104300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G065600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G163800.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G022800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G176800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G077100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G242400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G293600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G002000.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D11G056600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G256400.1.p	dual	plastid	mitochondrial	non-organellar	plastid
Gohir.D11G347500.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D11G217300.1.p	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gohir.D11G041500.1.p	dual	dual	mitochondrial	mitochondrial	non-organellar
Gohir.D11G155300.1.p	plastid	non-organellar	plastid	plastid	non-organellar
Gohir.D11G002600.1.p	dual	dual	plastid	plastid	dual
Gohir.D11G345300.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D11G229600.1.p	dual	dual	mitochondrial	dual	mitochondrial
Gohir.D11G015300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G217200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G256700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G028400.1.p	plastid	non-organellar	plastid	non-organellar	plastid
Gohir.D11G233200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G175600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G310000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G237800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G080100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G153600.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G014000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G134300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G039500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G033900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G103300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G075800.1.p	dual	non-organellar	plastid	dual	non-organellar
Gohir.D11G045200.1.p	dual	dual	plastid	plastid	non-organellar
Gohir.D11G220700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G162200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G211800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G274000.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G147300.1.p	plastid	plastid	plastid	non-organellar	non-organellar
Gohir.D11G155700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G123400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G157000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G120000.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D11G302600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G025900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G189200.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G019900.1.p	dual	dual	mitochondrial	plastid	dual
Gohir.D11G019100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G031500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G296300.1.p	dual	dual	plastid	plastid	plastid
Gohir.D11G326400.1.p	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gohir.D11G195400.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D11G241300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G322900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G018700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G327000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G052200.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D11G261500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G213200.1.p	dual	dual	mitochondrial	plastid	non-organellar
Gohir.D11G205900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G236900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G279800.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G345400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G109800.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G094200.1.p	mitochondrial	mitochondrial	non-organellar	mitochondrial	mitochondrial
Gohir.D11G041900.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G342800.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G287700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G062700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G165900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G024100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G061600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G189600.1.p	dual	dual	plastid	non-organellar	non-organellar
Gohir.D11G340000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G023200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G057300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G159000.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G235000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G139400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G276800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G168000.1.p	plastid	non-organellar	non-organellar	plastid	non-organellar
Gohir.D11G151700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G010400.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G053600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G154900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G344200.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G217000.1.p	dual	dual	non-organellar	non-organellar	non-organellar
Gohir.D11G317800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G201900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G117800.1.p	dual	mitochondrial	mitochondrial	dual	non-organellar
Gohir.D11G336300.1.p	plastid	plastid	plastid	non-organellar	non-organellar
Gohir.D11G161100.1.p	dual	plastid	mitochondrial	non-organellar	dual
Gohir.D11G309000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G235400.1.p	dual	plastid	mitochondrial	plastid	non-organellar
Gohir.D11G143500.1.p	dual	plastid	mitochondrial	non-organellar	non-organellar
Gohir.D11G271800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G108900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G105500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G247600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G072600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G010000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G201400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G101600.1.p	dual	dual	plastid	plastid	plastid
Gohir.D11G278100.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G026300.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D11G028700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G039900.1.p	plastid	non-organellar	non-organellar	plastid	non-organellar
Gohir.D11G327600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G075700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G173200.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G175700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G238700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G270300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G236200.1.p	dual	non-organellar	mitochondrial	plastid	non-organellar
Gohir.D11G004200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G345800.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G329900.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G301200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G178500.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G170800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G163900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G013600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G056200.1.p	dual	dual	mitochondrial	non-organellar	non-organellar
Gohir.D11G344000.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G334900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gohir.D11G091000.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G052300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G150700.1.p	plastid	plastid	plastid	non-organellar	non-organellar
Gohir.D11G148300.1.p	dual	dual	plastid	dual	mitochondrial
Gohir.D11G187600.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G033400.1.p	dual	dual	non-organellar	mitochondrial	non-organellar
Gohir.D11G030900.1.p	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gohir.D11G011900.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G131900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G015800.1.p	plastid	plastid	plastid	non-organellar	non-organellar
Gohir.D11G030200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G024600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G330800.1.p	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gohir.D11G071900.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G290600.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G012000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G029800.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G198200.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G168200.1.p	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gohir.D11G220300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G274400.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G059200.1.p	dual	dual	mitochondrial	dual	non-organellar
Gohir.D11G250700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G000500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G145700.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D11G011700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G203000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G210200.1.p	plastid	non-organellar	plastid	non-organellar	non-organellar
Gohir.D11G039800.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G267200.1.p	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gohir.D11G227800.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G196800.1.p	plastid	plastid	non-organellar	non-organellar	non-organellar
Gohir.D11G303700.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G212900.1.p	plastid	plastid	plastid	plastid	plastid
Gohir.D11G130200.1.p	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gohir.D11G053500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G033000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G327400.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G348500.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G244300.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gohir.D11G240000.1.p	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
