#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Gj9A981T124.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9A998T56.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9E63T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9E802T0.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P1008T10.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P1030T20.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj9P1061T16.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gj9P1087T23.1	dual	dual	plastid	plastid	plastid
Gj9P112T15.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P136T22.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P162T12.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj9P188T18.1	dual	dual	mitochondrial	plastid	dual
Gj9P212T11.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P238T10.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P270T11.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P301T7.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P342T11.1	dual	dual	mitochondrial	non-organellar	non-organellar
Gj9P407T7.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P48T24.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P546T14.1	dual	dual	plastid	non-organellar	plastid
Gj9P578T6.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P604T13.1	plastid	plastid	plastid	non-organellar	non-organellar
Gj9P634T9.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P667T22.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gj9P693T12.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P717T17.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj9P74T23.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P779T14.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P801T7.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P824T22.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gj9P854T14.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P87T20.1	plastid	plastid	plastid	plastid	non-organellar
Gj9P901T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P926T10.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P959T3.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9P984T9.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj9X100T64.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X1044T24.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X1077T49.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9X116T35.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X148T95.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Gj9X180T123.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gj9X216T29.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X254T18.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Gj9X291T24.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9X338T17.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9X388T24.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X460T7.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gj9X529T17.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X565T20.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9X603T56.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9X642T38.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Gj9X674T149.1	dual	dual	non-organellar	non-organellar	non-organellar
Gj9X706T24.1	dual	dual	plastid	non-organellar	non-organellar
Gj9X754T24.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X795T69.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X828T31.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X872T58.1	plastid	non-organellar	plastid	plastid	N/A
Gj9X907T37.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9X950T25.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9X983T34.1	dual	mitochondrial	plastid	non-organellar	N/A
Gju18682A0T89.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gju9722A0T13.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1A129T33.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gj1A16T55.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gj1A213T18.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1A283T10.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1A36T60.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj1A424T36.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1A461T31.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1A490T77.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1A509T65.1	plastid	plastid	plastid	plastid	plastid
Gj1A524T86.1	plastid	non-organellar	plastid	non-organellar	N/A
Gj1A70T69.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj1A98T40.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1P121T5.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1P194T1.1	plastid	plastid	plastid	non-organellar	non-organellar
Gj1P28T9.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1P398T5.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1P462T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1P503T17.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj1P532T1.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1P7T6.1	dual	dual	mitochondrial	non-organellar	mitochondrial
Gj1X121T70.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj1X181T24.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1X236T4.1	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gj1X296T3.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj1X373T5.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj1X431T37.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj1X461T17.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj1X492T29.1	dual	dual	plastid	non-organellar	N/A
Gj1X531T24.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj10A111T46.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10A179T60.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj10A214T65.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10A245T81.1	dual	mitochondrial	plastid	plastid	non-organellar
Gj10A263T103.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10A280T92.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10A292T110.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10A304T74.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10E139T0.1	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gj10P136T2.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj10P210T1.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10P260T12.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10P286T21.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10P62T14.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10X136T10.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj10X188T24.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Gj10X217T20.1	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Gj10X24T5.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj10X285T82.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj10X83T7.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj11A194T8.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj11A246T20.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj11A290T115.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj11A31T28.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11A344T17.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11A362T90.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11A382T120.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11A400T89.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11A413T109.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11A425T99.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj11A438T68.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11E225T0.1	dual	dual	mitochondrial	non-organellar	N/A
Gj11P19T0.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11P278T12.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11P327T6.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj11P367T19.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11P398T22.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11P427T5.1	dual	dual	non-organellar	non-organellar	non-organellar
Gj11P87T4.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11X151T6.1	plastid	non-organellar	plastid	non-organellar	N/A
Gj11X211T9.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11X262T16.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj11X300T55.1	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
Gj11X338T58.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj11X37T6.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj11X415T56.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj11X68T10.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A13T49.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj2A220T11.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj2A311T44.1	plastid	plastid	plastid	plastid	N/A
Gj2A343T69.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Gj2A360T61.1	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gj2A376T106.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A388T110.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A402T94.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A430T52.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A459T58.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A498T67.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2A94T23.1	plastid	plastid	plastid	plastid	non-organellar
Gj2P12T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2P23T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2P32T12.1	dual	dual	plastid	plastid	non-organellar
Gj2P36T14.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2P396T16.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2P43T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2P49T2.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj2P84T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj2X151T2.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj2X239T4.1	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gj2X304T6.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj2X347T18.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj2X392T39.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj2X419T28.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj2X461T48.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj2X501T37.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A108T61.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A188T44.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A263T50.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A290T61.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A307T44.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj3A322T79.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A337T68.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A36T48.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3A87T29.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3P106T5.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3P20T3.1	dual	dual	mitochondrial	non-organellar	non-organellar
Gj3P289T4.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3P317T21.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3P343T17.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3P61T9.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3X124T14.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3X178T29.1	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gj3X232T6.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj3X283T67.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj3X313T25.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Gj3X346T101.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Gj4A104T39.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A135T46.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj4A18T89.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A24T100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A308T38.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A360T33.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A414T16.1	dual	plastid	mitochondrial	non-organellar	N/A
Gj4A44T87.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A478T89.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A49T60.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4A5T45.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Gj4A94T74.1	dual	dual	plastid	mitochondrial	mitochondrial
Gj4P129T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4P19T12.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj4P309T3.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj4P3T21.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj4P447T5.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj4P490T7.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4P55T5.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj4P84T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4X123T54.1	dual	mitochondrial	mitochondrial	plastid	mitochondrial
Gj4X162T8.1	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Gj4X217T42.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj4X289T3.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Gj4X351T28.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4X400T39.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj4X439T56.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj4X489T20.1	dual	dual	non-organellar	plastid	N/A
Gj4X92T9.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj5A164T28.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj5A249T26.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj5A306T76.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5A344T50.1	dual	mitochondrial	non-organellar	plastid	non-organellar
Gj5A387T50.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj5A64T36.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5P178T3.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5P290T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5P356T4.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5P51T4.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gj5P85T3.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5X126T21.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
Gj5X188T5.1	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Gj5X254T27.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5X302T30.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj5X357T41.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj5X392T19.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj5X81T28.1	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gj6A176T36.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6A238T68.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Gj6A280T115.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6A311T75.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj6A330T69.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6A3T52.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6A71T36.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Gj6P12T11.1	dual	mitochondrial	plastid	non-organellar	non-organellar
Gj6P245T1.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6P2T9.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6P335T19.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj6P57T1.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6X109T3.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj6X187T32.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj6X243T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6X291T22.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj6X330T63.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Gj6X7T23.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7A178T45.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj7A248T33.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7A326T40.1	plastid	plastid	non-organellar	non-organellar	N/A
Gj7A354T71.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7A375T61.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj7A397T68.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7A412T60.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7A80T33.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj7P16T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7P281T1.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7P349T8.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7P375T7.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7P405T13.1	dual	dual	mitochondrial	non-organellar	non-organellar
Gj7P79T1.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Gj7X142T6.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj7X1T11.1	plastid	non-organellar	plastid	non-organellar	N/A
Gj7X257T9.1	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gj7X295T30.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj7X333T52.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj7X370T87.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj7X404T82.1	plastid	non-organellar	plastid	plastid	N/A
Gj8A103T17.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8A15T62.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj8A249T27.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8A308T25.1	dual	dual	plastid	non-organellar	non-organellar
Gj8A347T75.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8A36T73.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8A387T79.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8A42T40.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8A75T15.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8P0T7.1	plastid	plastid	plastid	plastid	non-organellar
Gj8P208T2.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8P2T10.1	plastid	plastid	plastid	plastid	non-organellar
Gj8P35T3.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gj8P393T8.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gj8P65T3.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj8P92T6.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8X161T4.1	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
Gj8X251T57.1	plastid	plastid	plastid	plastid	non-organellar
Gj8X298T3.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj8X349T30.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj8X382T61.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gj8X74T36.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9A1008T55.1	dual	dual	mitochondrial	plastid	non-organellar
Gj9A1022T96.1	dual	mitochondrial	plastid	mitochondrial	non-organellar
Gj9A1035T97.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A1049T102.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A1061T102.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Gj9A1071T132.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A1083T89.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A1096T97.1	plastid	plastid	plastid	plastid	non-organellar
Gj9A113T115.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A123T96.1	dual	plastid	mitochondrial	mitochondrial	mitochondrial
Gj9A134T90.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Gj9A146T79.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A15T87.1	plastid	non-organellar	plastid	non-organellar	N/A
Gj9A170T81.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A182T99.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A194T98.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A204T139.1	dual	plastid	mitochondrial	non-organellar	plastid
Gj9A216T139.1	dual	dual	mitochondrial	non-organellar	non-organellar
Gj9A22T108.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A244T91.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A262T111.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A278T88.1	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Gj9A294T85.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A311T78.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Gj9A338T20.1	plastid	plastid	plastid	plastid	plastid
Gj9A369T51.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A413T18.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A466T16.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A522T37.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A548T66.1	plastid	plastid	plastid	plastid	plastid
Gj9A562T55.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A576T92.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Gj9A594T69.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A608T75.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A620T84.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A63T86.1	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
Gj9A653T79.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Gj9A666T84.1	dual	dual	non-organellar	non-organellar	non-organellar
Gj9A679T94.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A690T120.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Gj9A701T123.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A712T61.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A726T162.1	plastid	non-organellar	plastid	non-organellar	N/A
Gj9A741T92.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A756T87.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A76T57.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A783T87.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Gj9A797T88.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A815T122.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A825T126.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A838T50.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A84T85.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Gj9A861T128.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
