Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Gj10A263T103.1																																																							
Gj10A280T92.1																																																							
Gj10A292T110.1																																																							
Gj10A304T74.1																																																							
Gj10E139T0.1																																																							
Gj10P136T2.1																																																							
Gj10P210T1.1																																																							
Gj10P260T12.1																																																							
Gj10P286T21.1																																																							
Gj10P62T14.1																																																							
Gj10X136T10.1																																																							
Gj10X188T24.1																																																							
Gj10X217T20.1																																																							
Gj10X24T5.1																																																							
Gj10X285T82.1																																																							
Gj10X83T7.1																																																							
Gj11A194T8.1																																																							
Gj11A246T20.1																																																							
Gj11A290T115.1																																																							
Gj11A31T28.1																																																							
Gj11A344T17.1																																																							
Gj11A362T90.1																																																							
Gj11A382T120.1																																																							
Gj11A400T89.1																																																							
Gj11A413T109.1																																																							
Gj11A438T68.1																																																							
Gj11E225T0.1																																																							
Gj11P19T0.1																																																							
Gj11P278T12.1																																																							
Gj11P327T6.1																																																							
Gj11P367T19.1																																																							
Gj11P398T22.1																																																							
Gj11P427T5.1																																																							
Gj11P87T4.1																																																							
Gj11X151T6.1																																																							
Gj11X211T9.1																																																							
Gj11X262T16.1																																																							
Gj11X300T55.1																																																							
Gj11X338T58.1																																																							
Gj11X37T6.1																																																							
Gj11X415T56.1																																																							
Gj11X68T10.1																																																							
Gj2A13T49.1																																																							
Gj2A220T11.1																																																							
Gj2A343T69.1																																																							
Gj2A360T61.1																																																							
Gj2A376T106.1																																																							
Gj2A388T110.1																																																							
Gj2A402T94.1																																																							
Gj2A430T52.1																																																							
Gj2A459T58.1																																																							
Gj2A498T67.1																																																							
Gj2P12T8.1																																																							
Gj2P23T2.1																																																							
Gj2P32T12.1																																																							
Gj2P36T14.1																																																							
Gj2P396T16.1																																																							
Gj2P43T2.1																																																							
Gj2P49T2.1																																																							
Gj2P84T2.1																																																							
Gj2X151T2.1																																																							
Gj2X239T4.1																																																							
Gj2X304T6.1																																																							
Gj2X347T18.1																																																							
Gj2X392T39.1																																																							
Gj2X419T28.1																																																							
Gj2X461T48.1																																																							
Gj2X501T37.1																																																							
Gj3A108T61.1																																																							
Gj3A188T44.1																																																							
Gj3A263T50.1																																																							
Gj3A290T61.1																																																							
Gj3A307T44.1																																																							
Gj3A322T79.1																																																							
Gj3A337T68.1																																																							
Gj3A36T48.1																																																							
Gj3A87T29.1																																																							
Gj3P106T5.1																																																							
Gj3P20T3.1																																																							
Gj3P289T4.1																																																							
Gj3P317T21.1																																																							
Gj3P343T17.1																																																							
Gj3P61T9.1																																																							
Gj3X124T14.1																																																							
Gj3X178T29.1																																																							
Gj3X232T6.1																																																							
Gj3X283T67.1																																																							
Gj3X313T25.1																																																							
Gj4A104T39.1																																																							
Gj4A135T46.1																																																							
Gj4A18T89.1																																																							
Gj4A24T100.1																																																							
Gj4A308T38.1																																																							
Gj4A360T33.1																																																							
Gj4A414T16.1																																																							
Gj4A44T87.1																																																							
Gj4A478T89.1																																																							
Gj4A49T60.1																																																							
Gj4A5T45.1																																																							
Gj4P129T8.1																																																							
Gj4P309T3.1																																																							
Gj4P3T21.1																																																							
Gj4P447T5.1																																																							
Gj4P490T7.1																																																							
Gj4P55T5.1																																																							
Gj4P84T8.1																																																							
Gj4X162T8.1																																																							
Gj4X217T42.1																																																							
Gj4X289T3.1																																																							
Gj4X351T28.1																																																							
Gj4X400T39.1																																																							
Gj4X439T56.1																																																							
Gj4X489T20.1																																																							
Gj4X92T9.1																																																							
Gj5A164T28.1																																																							
Gj5A249T26.1																																																							
Gj5A306T76.1																																																							
Gj5A387T50.1																																																							
Gj5A64T36.1																																																							
Gj5P178T3.1																																																							
Gj5P290T2.1																																																							
Gj5P356T4.1																																																							
Gj5P51T4.1																																																							
Gj5P85T3.1																																																							
Gj5X126T21.1																																																							
Gj5X188T5.1																																																							
Gj5X254T27.1																																																							
Gj5X302T30.1																																																							
Gj5X357T41.1																																																							
Gj5X392T19.1																																																							
Gj5X81T28.1																																																							
Gj6A176T36.1																																																							
Gj6A238T68.1																																																							
Gj6A280T115.1																																																							
Gj6A311T75.1																																																							
Gj6A330T69.1																																																							
Gj6A3T52.1																																																							
Gj6A71T36.1																																																							
Gj6P12T11.1																																																							
Gj6P245T1.1																																																							
Gj6P2T9.1																																																							
Gj6P335T19.1																																																							
Gj6P57T1.1																																																							
Gj6X109T3.1																																																							
Gj6X187T32.1																																																							
Gj6X243T8.1																																																							
Gj6X291T22.1																																																							
Gj6X330T63.1																																																							
Gj6X7T23.1																																																							
Gj7A178T45.1																																																							
Gj7A248T33.1																																																							
Gj7A326T40.1																																																							
Gj7A354T71.1																																																							
Gj7A375T61.1																																																							
Gj7A397T68.1																																																							
Gj7A412T60.1																																																							
Gj7A80T33.1																																																							
Gj7P16T2.1																																																							
Gj7P281T1.1																																																							
Gj7P349T8.1																																																							
Gj7P375T7.1																																																							
Gj7P405T13.1																																																							
Gj7P79T1.1																																																							
Gj7X142T6.1																																																							
Gj7X1T11.1																																																							
Gj7X257T9.1																																																							
Gj7X295T30.1																																																							
Gj7X333T52.1																																																							
Gj7X370T87.1																																																							
Gj7X404T82.1																																																							
Gj8A103T17.1																																																							
Gj8A15T62.1																																																							
Gj8A249T27.1																																																							
Gj8A308T25.1																																																							
Gj8A347T75.1																																																							
Gj8A36T73.1																																																							
Gj8A387T79.1																																																							
Gj8A42T40.1																																																							
Gj8A75T15.1																																																							
Gj8P0T7.1																																																							
Gj8P208T2.1																																																							
Gj8P35T3.1																																																							
Gj8P393T8.1																																																							
Gj8P65T3.1																																																							
Gj8P92T6.1																																																							
Gj8X161T4.1																																																							
Gj8X298T3.1																																																							
Gj8X349T30.1																																																							
Gj8X382T61.1																																																							
Gj8X74T36.1																																																							
Gj9A1022T96.1																																																							
Gj9A1035T97.1																																																							
Gj9A1049T102.1																																																							
Gj9A1061T102.1																																																							
Gj9A1071T132.1																																																							
Gj9A1083T89.1																																																							
Gj9A113T115.1																																																							
Gj9A134T90.1																																																							
Gj9A146T79.1																																																							
Gj9A15T87.1																																																							
Gj9A170T81.1																																																							
Gj9A182T99.1																																																							
Gj9A194T98.1																																																							
Gj9A204T139.1																																																							
Gj9A216T139.1																																																							
Gj9A22T108.1																																																							
Gj9A244T91.1																																																							
Gj9A262T111.1																																																							
Gj9A278T88.1																																																							
Gj9A294T85.1																																																							
Gj9A311T78.1																																																							
Gj9A338T20.1																																																							
Gj9A369T51.1																																																							
Gj9A413T18.1																																																							
Gj9A466T16.1																																																							
Gj9A522T37.1																																																							
Gj9A562T55.1																																																							
Gj9A576T92.1																																																							
Gj9A594T69.1																																																							
Gj9A608T75.1																																																							
Gj9A620T84.1																																																							
Gj9A63T86.1																																																							
Gj9A653T79.1																																																							
Gj9A666T84.1																																																							
Gj9A679T94.1																																																							
Gj9A690T120.1																																																							
Gj9A701T123.1																																																							
Gj9A712T61.1																																																							
Gj9A726T162.1																																																							
Gj9A741T92.1																																																							
Gj9A756T87.1																																																							
Gj9A76T57.1																																																							
Gj9A783T87.1																																																							
Gj9A797T88.1																																																							
Gj9A815T122.1																																																							
Gj9A825T126.1																																																							
Gj9A838T50.1																																																							
Gj9A84T85.1																																																							
Gj9A861T128.1																																																							
Gj9A874T112.1																																																							
Gj9A888T103.1																																																							
Gj9A8T78.1																																																							
Gj9A912T62.1																																																							
Gj9A928T72.1																																																							
Gj9A946T58.1																																																							
Gj9A959T70.1																																																							
Gj9A972T151.1																																																							
Gj9A986T75.1																																																							
Gj9E1086T10.1																																																							
Gj9P1041T16.1																																																							
Gj9P106T19.1																																																							
Gj9P1093T8.1																																																							
Gj9P121T20.1																																																							
Gj9P142T34.1																																																							
Gj9P172T12.1																																																							
Gj9P197T23.1																																																							
Gj9P247T14.1																																																							
Gj9P281T12.1																																																							
Gj9P31T18.1																																																							
Gj9P363T5.1																																																							
Gj9P437T1.1																																																							
Gj9P50T8.1																																																							
Gj9P587T12.1																																																							
Gj9P612T13.1																																																							
Gj9P677T9.1																																																							
Gj9P728T16.1																																																							
Gj9P75T15.1																																																							
Gj9P833T15.1																																																							
Gj9P862T17.1																																																							
Gj9P90T14.1																																																							
Gj9P938T11.1																																																							
Gj9P969T16.1																																																							
Gj9P991T15.1																																																							
Gj9X1024T74.1																																																							
Gj9X1055T45.1																																																							
Gj9X128T37.1																																																							
Gj9X160T72.1																																																							
Gj9X193T47.1																																																							
Gj9X224T84.1																																																							
Gj9X266T19.1																																																							
Gj9X306T19.1																																																							
Gj9X351T15.1																																																							
Gj9X412T12.1																																																							
Gj9X485T4.1																																																							
Gj9X540T63.1																																																							
Gj9X577T20.1																																																							
Gj9X614T42.1																																																							
Gj9X654T47.1																																																							
Gj9X683T67.1																																																							
Gj9X71T40.1																																																							
Gj9X765T55.1																																																							
Gj9X806T9.1																																																							
Gj9X843T38.1																																																							
Gj9X880T45.1																																																							
Gj9X920T78.1																																																							
Gj9X962T101.1																																																							
Gj9X996T99.1																																																							
Gju34055A0T29.1																																																							
Gj1A13T76.1																																																							
Gj1A185T24.1																																																							
Gj1A233T9.1																																																							
Gj1A30T68.1																																																							
Gj1A396T20.1																																																							
Gj1A434T58.1																																																							
Gj1A472T56.1																																																							
Gj1A497T97.1																																																							
Gj1A513T56.1																																																							
Gj1A531T63.1																																																							
Gj1A76T24.1																																																							
Gj1E42T0.1																																																							
Gj1P326T2.1																																																							
Gj1P428T4.1																																																							
Gj1P47T11.1																																																							
Gj1P511T9.1																																																							
Gj1P55T2.1																																																							
Gj1P91T4.1																																																							
Gj1X135T9.1																																																							
Gj1X199T3.1																																																							
Gj1X253T2.1																																																							
Gj1X328T12.1																																																							
Gj1X394T35.1																																																							
Gj1X443T23.1																																																							
Gj1X470T11.1																																																							
Gj1X506T77.1																																																							
Gj1X53T57.1																																																							
Gj10A137T23.1																																																							
Gj10A190T57.1																																																							
Gj10A227T76.1																																																							
Gj10A250T65.1																																																							
Gj10A26T23.1																																																							
Gj10A285T118.1																																																							
Gj10A297T129.1																																																							
Gj10A306T173.1																																																							
Gj10P166T9.1																																																							
Gj10P231T11.1																																																							
Gj10P297T19.1																																																							
Gj10P98T0.1																																																							
Gj10X156T29.1																																																							
Gj10X199T24.1																																																							
Gj10X232T13.1																																																							
Gj10X25T4.1																																																							
Gj10X300T71.1																																																							
Gj11A108T34.1																																																							
Gj11A211T15.1																																																							
Gj11A263T74.1																																																							
Gj11A299T55.1																																																							
Gj11A326T36.1																																																							
Gj11A370T77.1																																																							
Gj11A38T25.1																																																							
Gj11A404T66.1																																																							
Gj11A415T158.1																																																							
Gj11A430T87.1																																																							
Gj11A65T64.1																																																							
Gj11P100T6.1																																																							
Gj11P227T3.1																																																							
Gj11P290T9.1																																																							
Gj11P346T4.1																																																							
Gj11P40T5.1																																																							
Gj11P438T14.1																																																							
Gj11X104T29.1																																																							
Gj11X181T8.1																																																							
Gj11X232T18.1																																																							
Gj11X275T55.1																																																							
Gj11X314T19.1																																																							
Gj11X351T21.1																																																							
Gj11X38T14.1																																																							
Gj11X429T30.1																																																							
Gj11X95T42.1																																																							
Gj2A16T51.1																																																							
Gj2A255T23.1																																																							
Gj2A320T50.1																																																							
Gj2A350T129.1																																																							
Gj2A367T84.1																																																							
Gj2A380T93.1																																																							
Gj2A393T75.1																																																							
Gj2A411T68.1																																																							
Gj2A437T19.1																																																							
Gj2A471T78.1																																																							
Gj2A59T91.1																																																							
Gj2E359T2.1																																																							
Gj2P16T8.1																																																							
Gj2P280T3.1																																																							
Gj2P345T6.1																																																							
Gj2P409T6.1																																																							
Gj2P464T12.1																																																							
Gj2P59T5.1																																																							
Gj2X105T4.1																																																							
Gj2X180T26.1																																																							
Gj2X270T14.1																																																							
Gj2X320T37.1																																																							
Gj2X362T41.1																																																							
Gj2X400T29.1																																																							
Gj2X433T44.1																																																							
Gj2X479T56.1																																																							
Gj2X63T30.1																																																							
Gj3A12T32.1																																																							
Gj3A211T19.1																																																							
Gj3A270T24.1																																																							
Gj3A297T86.1																																																							
Gj3A311T83.1																																																							
Gj3A326T81.1																																																							
Gj3A342T80.1																																																							
Gj3E282T1.1																																																							
Gj3P124T3.1																																																							
Gj3P261T10.1																																																							
Gj3P2T21.1																																																							
Gj3P326T16.1																																																							
Gj3P35T9.1																																																							
Gj3P81T1.1																																																							
Gj3X13T25.1																																																							
Gj3X191T0.1																																																							
Gj3X254T16.1																																																							
Gj3X294T26.1																																																							
Gj3X320T42.1																																																							
Gj3X58T13.1																																																							
Gj4A153T25.1																																																							
Gj4A20T84.1																																																							
Gj4A273T27.1																																																							
Gj4A387T28.1																																																							
Gj4A425T24.1																																																							
Gj4A460T74.1																																																							
Gj4A485T60.1																																																							
Gj4A505T102.1																																																							
Gj4A72T46.1																																																							
Gj4E403T0.1																																																							
Gj4P101T7.1																																																							
Gj4P13T6.1																																																							
Gj4P21T5.1																																																							
Gj4P33T9.1																																																							
Gj4P416T2.1																																																							
Gj4P466T6.1																																																							
Gj4P49T13.1																																																							
Gj4P62T3.1																																																							
Gj4P98T3.1																																																							
Gj4X135T43.1																																																							
Gj4X180T12.1																																																							
Gj4X240T12.1																																																							
Gj4X312T16.1																																																							
Gj4X364T12.1																																																							
Gj4X463T33.1																																																							
Gj4X501T15.1																																																							
Gj5A118T54.1																																																							
Gj5A197T31.1																																																							
Gj5A270T20.1																																																							
Gj5A316T48.1																																																							
Gj5A361T32.1																																																							
Gj5A395T39.1																																																							
Gj5A77T90.1																																																							
Gj5E358T7.1																																																							
Gj5P115T9.1																																																							
Gj5P223T3.1																																																							
Gj5P30T0.1																																																							
Gj5P378T12.1																																																							
Gj5P61T6.1																																																							
Gj5P93T9.1																																																							
Gj5X143T17.1																																																							
Gj5X215T25.1																																																							
Gj5X275T3.1																																																							
Gj5X317T13.1																																																							
Gj5X369T23.1																																																							
Gj5X48T13.1																																																							
Gj6A113T37.1																																																							
Gj6A19T47.1																																																							
Gj6A251T12.1																																																							
Gj6A291T43.1																																																							
Gj6A317T52.1																																																							
Gj6A335T99.1																																																							
Gj6A4T63.1																																																							
Gj6A92T35.1																																																							
Gj6P17T6.1																																																							
Gj6P275T1.1																																																							
Gj6P311T7.1																																																							
Gj6P6T5.1																																																							
Gj6X137T6.1																																																							
Gj6X25T9.1																																																							
Gj6X306T92.1																																																							
Gj6X34T21.1																																																							
Gj7A113T20.1																																																							
Gj7A194T23.1																																																							
Gj7A278T61.1																																																							
Gj7A364T98.1																																																							
Gj7A383T94.1																																																							
Gj7A401T162.1																																																							
Gj7A51T81.1																																																							
Gj7E266T0.1																																																							
Gj7P218T0.1																																																							
Gj7P302T1.1																																																							
Gj7P357T10.1																																																							
Gj7P386T11.1																																																							
Gj7P45T11.1																																																							
Gj7P92T7.1																																																							
Gj7X164T24.1																																																							
Gj7X220T21.1																																																							
Gj7X266T22.1																																																							
Gj7X307T85.1																																																							
Gj7X346T8.1																																																							
Gj7X381T21.1																																																							
Gj7X53T13.1																																																							
Gj8A119T16.1																																																							
Gj8A194T40.1																																																							
Gj8A274T18.1																																																							
Gj8A324T40.1																																																							
Gj8A355T66.1																																																							
Gj8A376T67.1																																																							
Gj8A392T56.1																																																							
Gj8A55T86.1																																																							
Gj8A88T85.1																																																							
Gj8P139T6.1																																																							
Gj8P23T7.1																																																							
Gj8P320T1.1																																																							
Gj8P373T10.1																																																							
Gj8P43T13.1																																																							
Gj8P70T4.1																																																							
Gj8X115T6.1																																																							
Gj8X201T4.1																																																							
Gj8X266T2.1																																																							
Gj8X317T40.1																																																							
Gj8X359T35.1																																																							
Gj8X394T85.1																																																							
Gj8X94T29.1																																																							
Gj9A1013T81.1																																																							
Gj9A1027T110.1																																																							
Gj9A1040T71.1																																																							
Gj9A1052T114.1																																																							
Gj9A1064T109.1																																																							
Gj9A1076T78.1																																																							
Gj9A1087T121.1																																																							
Gj9A1100T110.1																																																							
Gj9A127T101.1																																																							
Gj9A138T81.1																																																							
Gj9A14T106.1																																																							
Gj9A162T120.1																																																							
Gj9A208T119.1																																																							
Gj9A21T98.1																																																							
Gj9A233T59.1																																																							
Gj9A252T77.1																																																							
Gj9A26T93.1																																																							
Gj9A281T92.1																																																							
Gj9A29T84.1																																																							
Gj9A31T96.1																																																							
Gj9A347T41.1																																																							
Gj9A37T92.1																																																							
Gj9A432T23.1																																																							
Gj9A48T87.1																																																							
Gj9A534T45.1																																																							
Gj9A553T76.1																																																							
Gj9A568T56.1																																																							
Gj9A580T85.1																																																							
Gj9A5T93.1																																																							
Gj9A612T70.1																																																							
Gj9A629T81.1																																																							
Gj9A645T97.1																																																							
Gj9A657T91.1																																																							
Gj9A670T78.1																																																							
Gj9A682T137.1																																																							
Gj9A695T104.1																																																							
Gj9A705T74.1																																																							
Gj9A717T107.1																																																							
Gj9A72T120.1																																																							
Gj9A748T83.1																																																							
Gj9A75T120.1																																																							
Gj9A774T63.1																																																							
Gj9A788T105.1																																																							
Gj9A801T116.1																																																							
Gj9A818T77.1																																																							
Gj9A841T91.1																																																							
Gj9A854T81.1																																																							
Gj9A879T104.1																																																							
Gj9A904T81.1																																																							
Gj9A917T76.1																																																							
Gj9A935T76.1																																																							
Gj9A950T71.1																																																							
Gj9A962T120.1																																																							
Gj9A977T97.1																																																							
Gj9A991T99.1																																																							
Gj9E314T1.1																																																							
Gj9P0T10.1																																																							
Gj9P1023T9.1																																																							
Gj9P1050T26.1																																																							
Gj9P1079T14.1																																																							
Gj9P10T9.1																																																							
Gj9P12T28.1																																																							
Gj9P153T17.1																																																							
Gj9P17T6.1																																																							
Gj9P229T12.1																																																							
Gj9P261T11.1																																																							
Gj9P291T3.1																																																							
Gj9P387T5.1																																																							
Gj9P45T24.1																																																							
Gj9P534T5.1																																																							
Gj9P564T31.1																																																							
Gj9P597T9.1																																																							
Gj9P625T14.1																																																							
Gj9P685T32.1																																																							
Gj9P708T9.1																																																							
Gj9P739T7.1																																																							
Gj9P771T14.1																																																							
Gj9P798T18.1																																																							
Gj9P817T28.1																																																							
Gj9P846T17.1																																																							
Gj9P892T15.1																																																							
Gj9P917T20.1																																																							
Gj9P976T15.1																																																							
Gj9P99T18.1																																																							
Gj9X1035T76.1																																																							
Gj9X1066T66.1																																																							
Gj9X1100T107.1																																																							
Gj9X139T77.1																																																							
Gj9X169T80.1																																																							
Gj9X203T59.1																																																							
Gj9X240T59.1																																																							
Gj9X276T69.1																																																							
Gj9X322T6.1																																																							
Gj9X364T45.1																																																							
Gj9X429T36.1																																																							
Gj9X50T57.1																																																							
Gj9X589T16.1																																																							
Gj9X629T42.1																																																							
Gj9X662T70.1																																																							
Gj9X694T39.1																																																							
Gj9X783T41.1																																																							
Gj9X819T64.1																																																							
Gj9X858T60.1																																																							
Gj9X894T22.1																																																							
Gj9X932T8.1																																																							
Gj9X971T42.1																																																							
Gju14488X0T9.1																																																							
Gju7405P0T5.1																																																							
Gj1A10T65.1																																																							
Gj1A157T62.1																																																							
Gj1A19T72.1																																																							
Gj1A25T85.1																																																							
Gj1A340T34.1																																																							
Gj1A40T41.1																																																							
Gj1A451T78.1																																																							
Gj1A481T50.1																																																							
Gj1A504T55.1																																																							
Gj1A51T101.1																																																							
Gj1A55T42.1																																																							
Gj1A88T19.1																																																							
Gj1P105T7.1																																																							
Gj1P176T1.1																																																							
Gj1P359T2.1																																																							
Gj1P450T7.1																																																							
Gj1P492T3.1																																																							
Gj1P522T9.1																																																							
Gj1P6T8.1																																																							
Gj1X102T36.1																																																							
Gj1X162T1.1																																																							
Gj1X217T11.1																																																							
Gj1X272T7.1																																																							
Gj1X349T12.1																																																							
Gj1X411T4.1																																																							
Gj1X452T52.1																																																							
Gj1X481T17.1																																																							
Gj1X521T19.1																																																							
Gj1X8T38.1																																																							
Gj10A156T34.1																																																							
Gj10A201T71.1																																																							
Gj10A239T59.1																																																							
Gj10A256T59.1																																																							
Gj10A276T42.1																																																							
Gj10A288T91.1																																																							
Gj10A300T74.1																																																							
