Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
Brast09G077900.1																																																							
Brast09G058700.1																																																							
Brast09G212300.1																																																							
Brast09G225500.1																																																							
Brast09G239300.1																																																							
Brast09G146300.1																																																							
Brast09G162700.1																																																							
Brast09G092600.1																																																							
Brast09G257000.1																																																							
Brast09G089200.1																																																							
Brast09G150600.1																																																							
Brast09G246400.1																																																							
Brast09G030600.1																																																							
Brast09G038500.1																																																							
Brast09G131600.1																																																							
Brast09G063100.1																																																							
Brast09G098900.1																																																							
Brast09G152700.1																																																							
Brast09G170700.1																																																							
Brast09G163300.1																																																							
Brast09G084800.1																																																							
Brast09G198900.1																																																							
Brast09G130000.1																																																							
Brast09G109500.1																																																							
Brast09G051800.1																																																							
Brast09G129800.1																																																							
Brast09G215700.1																																																							
Brast09G190900.1																																																							
Brast09G202000.1																																																							
Brast09G174600.1																																																							
Brast09G271600.1																																																							
Brast09G110300.1																																																							
Brast09G155900.1																																																							
Brast09G228700.1																																																							
Brast09G195300.1																																																							
Brast09G155000.1																																																							
Brast09G092300.1																																																							
Brast09G128800.1																																																							
Brast09G189800.1																																																							
Brast09G076400.1																																																							
Brast09G162800.1																																																							
Brast09G088300.1																																																							
Brast09G103900.1																																																							
Brast09G170500.1																																																							
Brast09G145600.1																																																							
Brast09G016200.1																																																							
Brast09G173900.1																																																							
Brast09G107000.1																																																							
Brast09G167600.1																																																							
Brast09G201700.1																																																							
Brast09G110800.1																																																							
Brast09G174100.1																																																							
Brast09G209700.1																																																							
Brast09G070500.1																																																							
Brast09G203200.1																																																							
Brast09G094300.1																																																							
Brast09G059000.1																																																							
Brast09G050100.1																																																							
Brast09G061000.1																																																							
Brast09G165800.1																																																							
Brast09G153900.1																																																							
Brast09G077400.1																																																							
Brast09G198300.1																																																							
Brast09G153800.1																																																							
Brast09G137400.1																																																							
Brast09G205900.1																																																							
Brast09G156400.1																																																							
Brast09G050500.1																																																							
Brast09G117800.1																																																							
Brast09G088400.1																																																							
Brast09G261800.1																																																							
Brast09G007200.1																																																							
Brast09G235400.1																																																							
Brast09G010000.1																																																							
Brast09G020500.1																																																							
Brast09G065900.1																																																							
Brast09G212100.1																																																							
Brast09G210600.1																																																							
Brast09G106400.1																																																							
Brast09G135000.1																																																							
Brast09G044900.1																																																							
Brast09G223900.1																																																							
Brast09G146000.1																																																							
Brast09G100400.1																																																							
Brast09G204700.1																																																							
Brast09G121500.1																																																							
Brast09G019700.1																																																							
Brast09G086600.1																																																							
Brast09G031200.1																																																							
Brast09G217500.1																																																							
Brast09G195700.1																																																							
Brast09G151300.1																																																							
Brast09G038600.1																																																							
Brast09G271800.1																																																							
Brast09G203500.1																																																							
Brast09G129400.1																																																							
Brast09G031000.1																																																							
Brast09G085500.1																																																							
Brast09G236300.1																																																							
Brast09G092200.1																																																							
Brast09G018400.1																																																							
Brast09G270700.1																																																							
Brast09G136300.1																																																							
Brast09G263700.1																																																							
Brast09G128900.1																																																							
Brast09G205500.1																																																							
Brast09G215100.1																																																							
Brast09G148400.1																																																							
Brast09G154700.1																																																							
Brast09G271500.1																																																							
Brast09G024600.1																																																							
Brast09G216400.1																																																							
Brast09G263300.1																																																							
Brast09G175300.1																																																							
Brast09G053900.1																																																							
Brast09G223500.1																																																							
Brast09G168100.1																																																							
Brast09G097400.1																																																							
Brast09G213500.1																																																							
Brast09G126600.1																																																							
Brast09G209200.1																																																							
Brast09G001700.1																																																							
Brast09G063400.1																																																							
Brast09G100800.1																																																							
Brast09G226000.1																																																							
Brast09G202200.1																																																							
Brast09G177000.1																																																							
Brast09G134500.1																																																							
Brast09G200300.1																																																							
Brast09G237600.1																																																							
Brast09G244200.1																																																							
Brast09G124400.1																																																							
Brast09G108200.1																																																							
Brast09G216500.1																																																							
Brast09G022700.1																																																							
Brast09G144100.1																																																							
Brast09G018300.1																																																							
Brast09G072200.1																																																							
Brast09G138100.1																																																							
Brast09G118700.1																																																							
Brast09G003900.1																																																							
Brast09G123600.1																																																							
Brast09G143300.1																																																							
Brast09G006200.1																																																							
Brast09G156200.1																																																							
Brast09G139300.1																																																							
Brast09G205300.1																																																							
Brast09G168000.1																																																							
Brast09G181900.1																																																							
Brast09G001900.1																																																							
Brast09G121100.1																																																							
Brast09G041600.1																																																							
Brast09G079300.1																																																							
Brast09G210500.1																																																							
Brast09G185600.1																																																							
Brast09G216600.1																																																							
Brast09G176700.1																																																							
Brast09G162500.1																																																							
Brast09G243500.1																																																							
Brast09G216700.1																																																							
Brast09G137900.1																																																							
Brast09G068700.1																																																							
Brast09G127900.1																																																							
Brast09G182000.1																																																							
Brast09G119400.1																																																							
Brast09G215200.1																																																							
Brast09G216200.1																																																							
Brast09G194700.1																																																							
Brast09G029200.1																																																							
Brast09G240400.1																																																							
Brast09G093200.1																																																							
Brast09G202900.1																																																							
Brast09G083000.1																																																							
Brast09G087000.1																																																							
Brast09G072300.1																																																							
Brast09G124300.1																																																							
Brast09G082400.1																																																							
Brast09G232400.1																																																							
Brast09G090600.1																																																							
Brast09G245000.1																																																							
Brast09G096900.1																																																							
Brast09G231700.1																																																							
Brast09G188900.1																																																							
Brast09G052800.1																																																							
Brast09G246600.1																																																							
Brast09G199400.1																																																							
Brast09G005400.1																																																							
Brast09G165700.1																																																							
Brast09G078000.1																																																							
Brast09G184400.1																																																							
Brast09G240000.1																																																							
Brast09G193400.1																																																							
Brast09G186700.1																																																							
Brast09G071800.1																																																							
Brast09G111000.1																																																							
Brast09G008000.1																																																							
Brast09G255400.1																																																							
Brast09G026800.1																																																							
Brast09G182600.1																																																							
Brast09G145700.1																																																							
Brast09G058900.1																																																							
Brast09G267100.1																																																							
Brast09G012600.1																																																							
Brast09G162200.1																																																							
Brast09G234900.1																																																							
Brast09G182900.1																																																							
Brast09G231300.1																																																							
Brast09G097600.1																																																							
Brast09G042100.1																																																							
Brast09G265500.1																																																							
Brast09G097100.1																																																							
Brast09G015800.1																																																							
Brast09G207700.1																																																							
Brast09G245900.1																																																							
Brast09G004600.1																																																							
Brast09G086200.1																																																							
Brast09G218900.1																																																							
Brast09G140200.1																																																							
Brast09G199900.1																																																							
Brast09G156700.1																																																							
Brast09G057300.1																																																							
Brast09G011200.1																																																							
Brast09G037200.1																																																							
Brast09G198100.1																																																							
Brast09G162600.1																																																							
Brast09G245100.1																																																							
Brast09G222000.1																																																							
Brast09G268700.1																																																							
Brast09G254300.1																																																							
Brast09G240800.1																																																							
Brast09G018500.1																																																							
Brast09G165300.1																																																							
Brast09G027900.1																																																							
Brast09G007900.1																																																							
Brast09G246300.1																																																							
Brast09G007700.1																																																							
Brast09G093100.1																																																							
Brast09G157200.1																																																							
Brast09G136900.1																																																							
Brast09G005000.1																																																							
Brast09G064000.1																																																							
Brast09G063600.1																																																							
Brast09G128100.1																																																							
Brast09G086800.1																																																							
Brast09G107200.1																																																							
Brast09G115000.1																																																							
Brast09G216300.1																																																							
Brast09G236800.1																																																							
Brast09G011100.1																																																							
Brast09G266400.1																																																							
Brast09G070300.1																																																							
Brast09G189200.1																																																							
Brast09G235200.1																																																							
Brast09G206100.1																																																							
Brast09G237400.1																																																							
Brast09G181300.1																																																							
Brast09G152500.1																																																							
Brast09G045900.1																																																							
Brast09G042600.1																																																							
Brast09G044000.1																																																							
Brast09G185700.1																																																							
Brast09G029300.1																																																							
Brast09G193900.1																																																							
Brast09G076000.1																																																							
Brast09G236200.1																																																							
Brast09G111900.1																																																							
Brast09G087300.1																																																							
Brast09G239100.1																																																							
Brast09G132500.1																																																							
Brast09G146400.1																																																							
Brast09G172200.1																																																							
Brast09G205200.1																																																							
Brast09G147600.1																																																							
Brast09G109000.1																																																							
Brast09G024100.1																																																							
Brast09G178800.1																																																							
Brast09G227500.1																																																							
Brast09G226200.1																																																							
Brast09G112000.1																																																							
Brast09G255200.1																																																							
Brast09G201400.1																																																							
Brast09G242500.1																																																							
Brast09G233500.1																																																							
Brast09G064600.1																																																							
Brast09G250600.1																																																							
Brast09G220300.1																																																							
Brast09G055300.1																																																							
Brast09G216100.1																																																							
Brast09G029000.1																																																							
Brast09G176600.1																																																							
Brast09G268500.1																																																							
Brast09G165100.1																																																							
Brast09G210900.1																																																							
Brast09G183500.1																																																							
Brast09G219800.1																																																							
Brast09G219700.1																																																							
Brast09G106300.1																																																							
Brast09G044500.1																																																							
Brast09G065400.1																																																							
Brast09G019800.1																																																							
Brast09G074900.1																																																							
Brast09G246700.1																																																							
Brast09G180900.1																																																							
Brast09G106000.1																																																							
Brast09G074800.1																																																							
Brast09G253900.1																																																							
Brast09G214000.1																																																							
Brast09G065800.1																																																							
Brast09G080300.1																																																							
Brast09G064900.1																																																							
Brast09G144400.1																																																							
Brast09G219400.1																																																							
Brast09G246200.1																																																							
Brast09G192500.1																																																							
Brast09G048500.1																																																							
Brast09G082500.1																																																							
Brast09G006500.1																																																							
Brast09G176800.1																																																							
Brast09G161300.1																																																							
Brast09G145100.1																																																							
Brast09G167700.1																																																							
Brast09G041500.1																																																							
Brast09G251300.1																																																							
Brast09G019900.1																																																							
Brast09G271100.1																																																							
Brast09G058200.1																																																							
Brast09G254200.1																																																							
Brast09G252900.1																																																							
Brast09G040000.1																																																							
Brast09G204500.1																																																							
Brast09G141900.1																																																							
Brast09G011300.1																																																							
Brast09G018800.1																																																							
Brast09G109100.1																																																							
Brast09G039100.1																																																							
Brast09G169900.1																																																							
Brast09G069000.1																																																							
Brast09G155200.1																																																							
Brast09G057500.1																																																							
Brast09G033000.1																																																							
Brast09G142600.1																																																							
Brast09G195000.1																																																							
Brast09G147200.1																																																							
Brast09G062400.1																																																							
Brast09G017900.1																																																							
Brast09G169300.1																																																							
Brast09G001500.1																																																							
Brast09G252700.1																																																							
Brast09G027200.1																																																							
Brast09G164200.1																																																							
Brast09G113100.1																																																							
Brast09G069400.1																																																							
Brast09G135600.1																																																							
Brast09G180700.1																																																							
Brast09G111100.1																																																							
Brast09G099800.1																																																							
Brast09G070000.1																																																							
Brast09G043000.1																																																							
Brast09G094500.1																																																							
Brast09G186500.1																																																							
Brast09G016400.1																																																							
Brast09G049900.1																																																							
Brast09G192600.1																																																							
Brast09G139200.1																																																							
Brast09G228100.1																																																							
Brast09G014300.1																																																							
Brast09G081300.1																																																							
Brast09G141100.1																																																							
Brast09G104400.1																																																							
Brast09G029800.1																																																							
Brast09G071900.1																																																							
Brast09G195400.1																																																							
Brast09G191800.1																																																							
Brast09G120700.1																																																							
Brast09G142400.1																																																							
Brast09G228600.1																																																							
Brast09G149100.1																																																							
Brast09G128000.1																																																							
Brast09G232500.1																																																							
Brast09G129300.1																																																							
Brast09G023800.1																																																							
Brast09G159700.1																																																							
Brast09G257500.1																																																							
Brast09G046300.1																																																							
Brast09G231100.1																																																							
Brast09G100600.1																																																							
Brast09G118100.1																																																							
Brast09G240900.1																																																							
Brast09G143600.1																																																							
Brast09G117000.1																																																							
Brast09G073300.1																																																							
Brast09G079500.1																																																							
Brast09G012200.1																																																							
Brast09G190500.1																																																							
Brast09G130600.1																																																							
Brast09G117900.1																																																							
Brast09G270200.1																																																							
Brast09G122700.1																																																							
Brast09G102600.1																																																							
Brast09G169200.1																																																							
Brast09G194500.1																																																							
Brast09G144700.1																																																							
Brast09G089700.1																																																							
Brast09G171000.1																																																							
Brast09G253300.1																																																							
Brast09G036200.1																																																							
Brast09G144300.1																																																							
Brast09G250000.1																																																							
Brast09G062300.1																																																							
Brast09G047300.1																																																							
Brast09G046800.1																																																							
Brast09G172900.1																																																							
Brast09G138400.1																																																							
Brast09G226300.1																																																							
Brast09G027300.1																																																							
Brast09G183300.1																																																							
Brast09G021400.1																																																							
Brast09G142200.1																																																							
Brast09G025900.1																																																							
Brast09G227100.1																																																							
Brast09G037900.1																																																							
Brast09G252100.1																																																							
Brast09G045700.1																																																							
Brast09G218600.1																																																							
Brast09G017800.1																																																							
Brast09G065100.1																																																							
Brast09G082200.1																																																							
Brast09G179200.1																																																							
Brast09G022100.1																																																							
Brast09G199700.1																																																							
Brast09G026500.1																																																							
Brast09G195600.1																																																							
Brast09G069700.1																																																							
Brast09G053600.1																																																							
Brast09G269100.1																																																							
Brast09G053400.1																																																							
Brast09G080900.1																																																							
Brast09G234100.1																																																							
Brast09G222800.1																																																							
Brast09G130900.1																																																							
Brast09G239600.1																																																							
Brast09G216800.1																																																							
Brast09G198500.1																																																							
Brast09G167000.1																																																							
Brast09G012700.1																																																							
Brast09G170600.1																																																							
Brast09G023700.1																																																							
Brast09G011000.1																																																							
Brast09G171500.1																																																							
Brast09G146900.1																																																							
Brast09G119100.1																																																							
Brast09G200600.1																																																							
Brast09G160700.1																																																							
Brast09G259400.1																																																							
Brast09G084000.1																																																							
Brast09G137800.1																																																							
Brast09G087800.1																																																							
Brast09G157700.1																																																							
Brast09G101300.1																																																							
Brast09G029500.1																																																							
Brast09G043200.1																																																							
Brast09G210300.1																																																							
Brast09G014800.1																																																							
Brast09G200400.1																																																							
Brast09G020800.1																																																							
Brast09G170000.1																																																							
Brast09G101800.1																																																							
Brast09G152800.1																																																							
Brast09G090900.1																																																							
Brast09G095000.1																																																							
Brast09G090300.1																																																							
Brast09G173500.1																																																							
Brast09G224300.1																																																							
Brast09G171300.1																																																							
Brast09G249200.1																																																							
Brast09G013600.1																																																							
Brast09G007600.1																																																							
Brast09G102400.1																																																							
Brast09G190700.1																																																							
Brast09G174400.1																																																							
Brast09G220000.1																																																							
Brast09G214300.1																																																							
Brast09G008900.1																																																							
Brast09G208900.1																																																							
Brast09G054500.1																																																							
Brast09G039400.1																																																							
Brast09G074100.1																																																							
Brast09G053700.1																																																							
Brast09G229200.1																																																							
Brast09G058100.1																																																							
Brast09G235100.1																																																							
Brast09G207800.1																																																							
Brast09G204600.1																																																							
Brast09G024000.1																																																							
Brast09G244400.1																																																							
Brast09G034900.1																																																							
Brast09G060800.1																																																							
Brast09G223400.1																																																							
Brast09G117100.1																																																							
Brast09G011400.1																																																							
Brast09G217800.1																																																							
Brast09G030900.1																																																							
Brast09G175500.1																																																							
Brast09G248000.1																																																							
Brast09G220700.1																																																							
Brast09G225900.1																																																							
Brast09G084200.1																																																							
Brast09G159200.1																																																							
Brast09G184000.1																																																							
Brast09G016000.1																																																							
Brast09G069800.1																																																							
Brast09G233900.1																																																							
Brast09G261600.1																																																							
Brast09G063900.1																																																							
Brast09G150400.1																																																							
Brast09G122000.1																																																							
Brast09G148900.1																																																							
Brast09G038700.1																																																							
Brast09G214700.1																																																							
Brast09G070200.1																																																							
Brast09G269900.1																																																							
Brast09G251500.1																																																							
Brast09G050900.1																																																							
Brast09G213200.1																																																							
Brast09G035400.1																																																							
Brast09G027000.1																																																							
Brast09G076300.1																																																							
Brast09G114800.1																																																							
Brast09G002100.1																																																							
Brast09G095200.1																																																							
Brast09G183800.1																																																							
Brast09G069200.1																																																							
Brast09G235900.1																																																							
Brast09G141200.1																																																							
Brast09G262100.1																																																							
Brast09G174200.1																																																							
Brast09G084700.1																																																							
Brast09G099500.1																																																							
Brast09G107400.1																																																							
Brast09G091600.1																																																							
Brast09G079700.1																																																							
Brast09G196700.1																																																							
Brast09G045400.1																																																							
Brast09G161400.1																																																							
Brast09G181500.1																																																							
Brast09G103800.1																																																							
Brast09G207600.1																																																							
Brast09G269700.1																																																							
Brast09G255900.1																																																							
Brast09G030400.1																																																							
Brast09G198200.1																																																							
Brast09G259500.1																																																							
Brast09G004900.1																																																							
Brast09G163500.1																																																							
Brast09G005600.1																																																							
Brast09G070100.1																																																							
Brast09G237700.1																																																							
Brast09G049700.1																																																							
Brast09G197900.1																																																							
Brast09G228500.1																																																							
Brast09G018900.1																																																							
Brast09G221200.1																																																							
Brast09G087700.1																																																							
Brast09G072500.1																																																							
Brast09G192200.1																																																							
Brast09G159500.1																																																							
Brast09G120100.1																																																							
Brast09G269300.1																																																							
Brast09G028200.1																																																							
Brast09G175700.1																																																							
Brast09G262200.1																																																							
Brast09G097500.1																																																							
Brast09G066300.1																																																							
Brast09G267300.1																																																							
Brast09G167300.1																																																							
Brast09G134200.1																																																							
Brast09G215300.1																																																							
Brast09G160800.1																																																							
Brast09G091200.1																																																							
Brast09G048900.1																																																							
Brast09G071500.1																																																							
Brast09G193800.1																																																							
Brast09G204800.1																																																							
Brast09G142800.1																																																							
Brast09G005800.1																																																							
Brast09G050800.1																																																							
Brast09G124500.1																																																							
Brast09G117700.1																																																							
Brast09G102900.1																																																							
Brast09G006800.1																																																							
Brast09G013000.1																																																							
Brast09G158600.1																																																							
Brast09G027500.1																																																							
Brast09G206600.1																																																							
Brast09G001800.1																																																							
Brast09G141400.1																																																							
Brast09G268900.1																																																							
Brast09G147000.1																																																							
Brast09G134300.1																																																							
Brast09G244300.1																																																							
Brast09G170900.1																																																							
Brast09G260900.1																																																							
Brast09G179800.1																																																							
Brast09G060400.1																																																							
Brast09G258600.1																																																							
Brast09G229100.1																																																							
Brast09G051500.1																																																							
Brast09G173300.1																																																							
Brast09G229000.1																																																							
Brast09G189300.1																																																							
Brast09G269000.1																																																							
Brast09G078200.1																																																							
Brast09G124700.1																																																							
Brast09G096500.1																																																							
Brast09G238500.1																																																							
Brast09G037300.1																																																							
Brast09G116600.1																																																							
Brast09G119500.1																																																							
Brast09G182400.1																																																							
Brast09G249700.1																																																							
Brast09G256300.1																																																							
Brast09G034400.1																																																							
Brast09G028400.1																																																							
Brast09G164900.1																																																							
Brast09G208500.1																																																							
