#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Brahy.D01G0612400.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0179900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0589800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0559900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0022300.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0501800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0577800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0023300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0639500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0991900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0316700.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.D01G0876600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G1020400.1	dual	dual	plastid	plastid	dual
Brahy.D01G0005100.1	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0680700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0550500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0139600.1	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Brahy.D01G0971000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0653500.1	plastid	non-organellar	plastid	plastid	non-organellar
Brahy.D01G0280000.1	dual	plastid	mitochondrial	non-organellar	non-organellar
Brahy.D01G1042700.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.D01G0074000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0222700.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0936200.1	plastid	plastid	plastid	plastid	plastid
Brahy.D01G0226900.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0025400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0367900.1	dual	dual	plastid	plastid	non-organellar
Brahy.D01G0008700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0107400.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0853700.1	dual	dual	plastid	plastid	plastid
Brahy.D01G0310500.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0779200.1	plastid	non-organellar	non-organellar	plastid	non-organellar
Brahy.D01G0849200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1008500.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0357100.1	plastid	non-organellar	plastid	non-organellar	N/A
Brahy.D01G1024100.1	dual	mitochondrial	plastid	plastid	non-organellar
Brahy.D01G0206400.1	dual	dual	non-organellar	plastid	dual
Brahy.D01G0710600.1	dual	dual	plastid	plastid	non-organellar
Brahy.D01G0350900.1	dual	mitochondrial	plastid	plastid	non-organellar
Brahy.D01G0507300.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0233700.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Brahy.D01G0045100.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0293300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0921400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0380900.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0847500.1	dual	dual	non-organellar	plastid	non-organellar
Brahy.D01G0084200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0826100.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0446300.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0274100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0906700.1	dual	mitochondrial	plastid	non-organellar	mitochondrial
Brahy.D01G0087100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0994900.1	dual	mitochondrial	mitochondrial	non-organellar	plastid
Brahy.D01G0466200.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0188900.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.D01G0332900.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0716600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0276400.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.D01G0044200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0487700.1	dual	mitochondrial	non-organellar	dual	non-organellar
Brahy.D01G0505500.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0192900.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.D01G0192500.1	dual	dual	non-organellar	plastid	non-organellar
Brahy.D01G0658600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0575500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0164900.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.D01G0390100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0520100.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.D01G0131800.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0449800.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0546300.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0882600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0025900.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0614200.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.D01G0471900.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.D01G0151000.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0741500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0988200.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0561300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0268600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0703800.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0504600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0020700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0541100.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G1061000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0014800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0418500.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0942800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0316000.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0179700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0410300.1	dual	dual	mitochondrial	dual	non-organellar
Brahy.D01G0506500.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0428400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1037300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0841400.1	dual	mitochondrial	non-organellar	plastid	non-organellar
Brahy.D01G0607000.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Brahy.D01G0755200.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0480000.1	plastid	plastid	non-organellar	non-organellar	N/A
Brahy.D01G0129700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0849300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0059900.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.D01G1032000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0440700.1	dual	dual	plastid	plastid	non-organellar
Brahy.D01G0449000.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.D01G0335300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0577900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1070000.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.D01G0616300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0005800.1	dual	dual	plastid	plastid	plastid
Brahy.D01G0458400.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0115200.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.D01G0178700.1	dual	mitochondrial	plastid	non-organellar	mitochondrial
Brahy.D01G0139900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0338500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0774900.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0295200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0105500.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0397400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0173200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0280200.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0882500.1	dual	dual	mitochondrial	mitochondrial	N/A
Brahy.D01G0432900.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.D01G0867600.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0351700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0111500.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Brahy.D01G0670500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0017800.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0077300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0252900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0393500.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0831200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0516200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0368500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0145400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0184600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0159100.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G0033700.1	dual	dual	plastid	non-organellar	plastid
Brahy.D01G0637900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0151100.1	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Brahy.D01G0707100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1060000.1	dual	non-organellar	non-organellar	dual	non-organellar
Brahy.D01G0363600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0706800.1	plastid	non-organellar	plastid	plastid	non-organellar
Brahy.D01G1026000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0972400.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G0345900.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G0331300.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Brahy.D01G0502300.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G0908800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0751300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0299300.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0712300.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.D01G0722900.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.D01G0529400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0384100.1	dual	dual	plastid	plastid	plastid
Brahy.D01G0516100.1	plastid	non-organellar	plastid	plastid	non-organellar
Brahy.D01G0928000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0328200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0299200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1001400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0762500.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0318900.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0757000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0299900.1	dual	plastid	mitochondrial	non-organellar	non-organellar
Brahy.D01G0624600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0328000.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0951400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0805300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0614000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0171500.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.D01G0308600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0448200.1	dual	dual	non-organellar	non-organellar	N/A
Brahy.D01G0972000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0531800.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.D01G0406700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0412700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0329900.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Brahy.D01G0285400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0974000.1	dual	plastid	mitochondrial	plastid	non-organellar
Brahy.D01G0473000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1046800.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0518500.1	dual	non-organellar	mitochondrial	plastid	non-organellar
Brahy.D01G0592800.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0850900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0546100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0425000.1	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0673700.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0602900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0686000.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0551700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0763100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0387300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0068400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0469400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1002100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0685500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0431800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0710500.1	dual	dual	plastid	plastid	N/A
Brahy.D01G0255700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1009100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0227800.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0016500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0519500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0418100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0611500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0744100.1	plastid	non-organellar	non-organellar	plastid	non-organellar
Brahy.D01G0974400.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G1061900.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0859700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0622300.1	dual	dual	plastid	plastid	non-organellar
Brahy.D01G0423800.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G0337700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0092400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0602200.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0549700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0606800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0639200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0347300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0984700.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.D01G0849100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0773300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0970200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0794600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0352300.1	dual	dual	mitochondrial	non-organellar	mitochondrial
Brahy.D01G0692000.1	dual	non-organellar	non-organellar	dual	non-organellar
Brahy.D01G0072400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0571900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0987600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0786200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0288000.1	dual	mitochondrial	plastid	non-organellar	non-organellar
Brahy.D01G0340400.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0726800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0490000.1	dual	non-organellar	mitochondrial	plastid	non-organellar
Brahy.D01G1037000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0724800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0425900.1	dual	dual	mitochondrial	dual	dual
Brahy.D01G0766500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0773400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0586500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0561700.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0519200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0996700.1	dual	mitochondrial	plastid	plastid	non-organellar
Brahy.D01G0598800.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0953800.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0916500.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0496100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0284100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0461000.1	dual	dual	non-organellar	plastid	N/A
Brahy.D01G0434300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0163900.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Brahy.D01G0293700.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G1060600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0771700.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0903000.1	dual	dual	plastid	non-organellar	plastid
Brahy.D01G0829600.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0782200.1	dual	plastid	non-organellar	mitochondrial	mitochondrial
Brahy.D01G0898200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0376600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0162500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1026800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0832900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0109800.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.D01G0624300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0494600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0801600.1	dual	dual	plastid	plastid	non-organellar
Brahy.D01G0544600.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0679100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0495300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0978400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0597300.1	dual	dual	plastid	plastid	plastid
Brahy.D01G0069600.1	dual	dual	plastid	non-organellar	non-organellar
Brahy.D01G0782300.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0118200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0279000.1	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Brahy.D01G0154400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Brahy.D01G1017400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0358500.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
Brahy.D01G0933200.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.D01G0243500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0442500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0747300.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0689100.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.D01G0327200.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0845000.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.D01G0594800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0054700.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.D01G0757300.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.D01G0889900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0226300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0556700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0812300.1	dual	dual	mitochondrial	non-organellar	mitochondrial
Brahy.D01G0718900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1060700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0909300.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Brahy.D01G0288300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0735700.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0538500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0712800.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.D01G0222500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0827000.1	dual	dual	non-organellar	dual	non-organellar
Brahy.D01G0014600.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0311200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0696000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G1040400.1	dual	dual	mitochondrial	dual	mitochondrial
Brahy.D01G0626500.1	plastid	plastid	non-organellar	non-organellar	N/A
Brahy.D01G0211100.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.D01G0500400.1	dual	dual	plastid	plastid	non-organellar
Brahy.D01G0297300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0007200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0997500.1	dual	non-organellar	mitochondrial	dual	non-organellar
Brahy.D01G0684300.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.D01G0136900.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.D01G0810500.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.D01G0044900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0331000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0274000.1	dual	dual	plastid	dual	non-organellar
Brahy.D01G0248100.1	dual	dual	non-organellar	mitochondrial	non-organellar
Brahy.D01G0528100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0198500.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.D01G0320300.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.D01G0741000.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.D01G0225700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0756800.1	dual	dual	plastid	plastid	N/A
Brahy.D01G0515500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0902600.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.D01G1056200.1	plastid	plastid	plastid	non-organellar	plastid
Brahy.D01G0691800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0736700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0077400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0994700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.D01G0942200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
