#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Brahy.S03G0161500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0055500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0266100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0211900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0238800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0334400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0116400.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0064700.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0064500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0141900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0258700.1	plastid	plastid	non-organellar	plastid	non-organellar
Brahy.S03G0064000.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0209000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0164700.1	dual	dual	mitochondrial	plastid	plastid
Brahy.S03G0312900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0148200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0046500.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.S03G0330100.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0066700.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.S03G0006400.1	dual	dual	plastid	plastid	dual
Brahy.S03G0183800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0073700.1	dual	plastid	mitochondrial	plastid	non-organellar
Brahy.S03G0296000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0065800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0012400.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0080800.1	dual	plastid	mitochondrial	plastid	dual
Brahy.S03G0115200.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0085800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0312800.1	dual	plastid	mitochondrial	non-organellar	N/A
Brahy.S03G0128400.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Brahy.S03G0267700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0324200.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0028300.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0244800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0012100.1	dual	dual	mitochondrial	dual	mitochondrial
Brahy.S03G0213100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0089600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0031700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0087900.1	dual	non-organellar	mitochondrial	plastid	N/A
Brahy.S03G0224300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0159400.1	plastid	non-organellar	non-organellar	plastid	non-organellar
Brahy.S03G0015000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0230800.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0018900.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0132800.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0122000.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0256100.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0023600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0283100.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0055900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0139100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0017400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0236000.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0209700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0249300.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0268300.1	dual	dual	plastid	non-organellar	dual
Brahy.S03G0317300.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Brahy.S03G0089400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0126000.1	plastid	non-organellar	plastid	non-organellar	N/A
Brahy.S03G0233500.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0007200.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0241000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0225400.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0241600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0020000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0225100.1	dual	mitochondrial	plastid	non-organellar	non-organellar
Brahy.S03G0255800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0182400.1	dual	dual	plastid	plastid	non-organellar
Brahy.S03G0034700.1	dual	dual	mitochondrial	dual	mitochondrial
Brahy.S03G0124400.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0277000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0111100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0166700.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.S03G0070400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0317100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0292900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0188400.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0213500.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0245100.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.S03G0047200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0017300.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.S03G0166500.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.S03G0041800.1	plastid	plastid	non-organellar	plastid	non-organellar
Brahy.S03G0218600.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0203000.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0173200.1	dual	dual	mitochondrial	dual	mitochondrial
Brahy.S03G0119200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0117900.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Brahy.S03G0078600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0058000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0194300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0020500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0286700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0086300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0097200.1	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
Brahy.S03G0226500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0134300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0113800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0267900.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0002500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0031400.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0305000.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0264900.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.S03G0233800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0315400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0324900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0098100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0032300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0146200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0144300.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0056400.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0011700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0330600.1	dual	dual	mitochondrial	plastid	mitochondrial
Brahy.S03G0326800.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.S03G0057000.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0045300.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0261000.1	dual	dual	plastid	plastid	non-organellar
Brahy.S03G0256500.1	dual	dual	non-organellar	non-organellar	plastid
Brahy.S03G0030200.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0110000.1	dual	mitochondrial	mitochondrial	plastid	N/A
Brahy.S03G0151700.1	dual	dual	non-organellar	non-organellar	plastid
Brahy.S03G0158900.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Brahy.S03G0322700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0179600.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0061100.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0289600.1	dual	dual	mitochondrial	plastid	mitochondrial
Brahy.S03G0115600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0132700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0338000.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.S03G0029700.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0102200.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0000300.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.S03G0280000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0211700.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0241500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0328800.1	dual	dual	mitochondrial	non-organellar	non-organellar
Brahy.S03G0017200.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0326300.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0175000.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0037200.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Brahy.S03G0015500.1	plastid	plastid	non-organellar	plastid	non-organellar
Brahy.S03G0251700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0146900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0235800.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0265000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0004400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0050000.1	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Brahy.S03G0234400.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.S03G0304700.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.S03G0061000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0248400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0311200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0192800.1	dual	dual	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0319000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0070600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0128200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0149800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0238000.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0153900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0096600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0029100.1	dual	dual	non-organellar	non-organellar	non-organellar
Brahy.S03G0109700.1	dual	dual	mitochondrial	plastid	dual
Brahy.S03G0154700.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.S03G0003400.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0160600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0187400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0148100.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0135400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0119300.1	plastid	non-organellar	non-organellar	plastid	non-organellar
Brahy.S03G0336100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0047300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0070500.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0101600.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0130600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0223200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0248800.1	plastid	plastid	plastid	plastid	non-organellar
Brahy.S03G0028600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0292100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0088000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0318400.1	dual	plastid	mitochondrial	non-organellar	non-organellar
Brahy.S03G0072300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0069800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0323200.1	mitochondrial	non-organellar	non-organellar	non-organellar	mitochondrial
Brahy.S03G0255000.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0021400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0033900.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.S03G0157100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0038700.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.S03G0173800.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0263100.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0243700.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.S03G0131300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0126600.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0206000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0132300.1	dual	mitochondrial	plastid	non-organellar	N/A
Brahy.S03G0251800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0336300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0094200.1	dual	dual	plastid	plastid	dual
Brahy.S03G0314500.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0027400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0065300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0303800.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0212900.1	dual	dual	plastid	plastid	non-organellar
Brahy.S03G0180900.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0027500.1	dual	mitochondrial	plastid	non-organellar	non-organellar
Brahy.S03G0324600.1	plastid	plastid	plastid	plastid	plastid
Brahy.S03G0138200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0205500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0146700.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0025800.1	dual	mitochondrial	plastid	non-organellar	non-organellar
Brahy.S03G0048900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0340500.1	dual	plastid	mitochondrial	plastid	non-organellar
Brahy.S03G0283900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0040900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0177600.1	dual	dual	plastid	plastid	plastid
Brahy.S03G0048400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0235500.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Brahy.S03G0305200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0154300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0337100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0041000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0162000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0292300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0188700.1	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
Brahy.S03G0242600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0071600.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0176000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0223300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0289000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0001500.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0086800.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0228500.1	dual	dual	plastid	plastid	non-organellar
Brahy.S03G0003700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0181800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0308200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0193000.1	plastid	non-organellar	plastid	plastid	non-organellar
Brahy.S03G0332800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0063100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0085700.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0108200.1	dual	dual	plastid	dual	mitochondrial
Brahy.S03G0154100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0147900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0295700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0228300.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.S03G0026100.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0128700.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0160100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0137000.1	dual	dual	mitochondrial	mitochondrial	mitochondrial
Brahy.S03G0162900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0262400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0129200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0168000.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0324800.1	dual	dual	plastid	plastid	non-organellar
Brahy.S03G0242000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0010600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0088400.1	dual	plastid	mitochondrial	plastid	non-organellar
Brahy.S03G0304000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0201000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0171900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0172000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0160000.1	plastid	non-organellar	non-organellar	plastid	non-organellar
Brahy.S03G0091300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0234100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0029200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0075100.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0053500.1	dual	dual	mitochondrial	plastid	plastid
Brahy.S03G0274400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0304300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0086700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0061200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0139500.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0085900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0190900.1	dual	dual	mitochondrial	non-organellar	plastid
Brahy.S03G0124300.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0179900.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Brahy.S03G0307900.1	plastid	plastid	plastid	non-organellar	non-organellar
Brahy.S03G0290700.1	dual	dual	mitochondrial	dual	non-organellar
Brahy.S03G0256400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0180800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0241400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0015200.1	dual	dual	mitochondrial	plastid	dual
Brahy.S03G0159600.1	dual	plastid	mitochondrial	non-organellar	non-organellar
Brahy.S03G0284200.1	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
Brahy.S03G0308900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0301600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0019800.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0160200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0281300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0198600.1	plastid	non-organellar	plastid	non-organellar	non-organellar
Brahy.S03G0104200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0045700.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0032500.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0093000.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0216600.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0207200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0090600.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0172800.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0010500.1	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Brahy.S03G0198100.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0189900.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0079900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0230400.1	dual	dual	plastid	plastid	dual
Brahy.S03G0060300.1	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Brahy.S03G0023900.1	dual	mitochondrial	plastid	non-organellar	non-organellar
Brahy.S03G0271000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0091700.1	dual	plastid	mitochondrial	plastid	non-organellar
Brahy.S03G0329200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0049400.1	dual	plastid	plastid	plastid	dual
Brahy.S03G0014400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0159800.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0003800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0105000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0188300.1	dual	dual	mitochondrial	dual	non-organellar
Brahy.S03G0084200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0257200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0221000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0326200.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0180000.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0302300.1	plastid	plastid	non-organellar	non-organellar	non-organellar
Brahy.S03G0004800.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0161600.1	dual	dual	mitochondrial	plastid	non-organellar
Brahy.S03G0128000.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0240300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0145900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0291600.1	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Brahy.S03G0335400.1	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Brahy.S03G0167400.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0121300.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0229900.1	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Brahy.S03G0231500.1	dual	dual	mitochondrial	dual	dual
