Not-organelle-targeted	Organelle-targeted	Organelle-targeted_Interacting	Organelle-targeted_Non-interacting	Enzyme_Complexes	Mitochondria-targeted	Plastid-targeted	Mitochondria-targeted_Interacting	Mitochondria-targeted_Non-interacting	Mitochondria_Enzyme_Complexes	Plastid-targeted_Interacting	Plastid-targeted_Non-interacting	Plastid_Enzyme_Complexes	mt-DNA_RRR	mt-Mito_TAT	mt-Mitoribosome	mt-Mitoribosome;Large_Subunit	mt-Mitoribosome;Small_Subunit	mt-OXPHOS	mt-OXPHOS;Complex_I	mt-OXPHOS;Complex_III	mt-OXPHOS;Complex_IV	mt-OXPHOS;Complex_V	mt-PPR	mt-Transcription_and_Transcript_Maturation	mt-Transcription_and_Transcript_Maturation;Intron_Splicing	mt-Transcription_and_Transcript_Maturation;RNA_Polymerase	mt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	mt-Transcription_and_Transcript_Maturation;mTERF	mt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	mt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	mt-tRNA_Aminoacylation	pt-ACCase	pt-CLP	pt-Chlororibosome	pt-Chlororibosome;Large_Subunit	pt-Chlororibosome;Small_Subunit	pt-DNA_RRR	pt-PPR	pt-Photosynthesis	pt-Photosynthesis;ATP_Synthase	pt-Photosynthesis;Cytochrome_b6f	pt-Photosynthesis;NDH	pt-Photosynthesis;PSI	pt-Photosynthesis;PSII	pt-Photosynthesis;Rubisco	pt-Transcription_and_Transcript_Maturation	pt-Transcription_and_Transcript_Maturation;Intron_Splicing	pt-Transcription_and_Transcript_Maturation;RNA_Polymerase	pt-Transcription_and_Transcript_Maturation;Sigma_Factor	pt-Transcription_and_Transcript_Maturation;Transcript_End_Processing	pt-Transcription_and_Transcript_Maturation;mTERF	pt-Transcription_and_Transcript_Maturation;rRNA_Base_Modification	pt-Transcription_and_Transcript_Maturation;tRNA_Base_Modification	pt-tRNA_Aminoacylation
TRIDC2BG076710																																																							
TRIDC2BG076730																																																							
TRIDC2BG076740																																																							
TRIDC2BG076750																																																							
TRIDC2BG076760																																																							
TRIDC2BG076770																																																							
TRIDC2BG076780																																																							
TRIDC2BG076800																																																							
TRIDC2BG076820																																																							
TRIDC2BG076850																																																							
TRIDC2BG076870																																																							
TRIDC2BG076900																																																							
TRIDC2BG076910																																																							
TRIDC2BG076940																																																							
TRIDC2BG076970																																																							
TRIDC2BG076980																																																							
TRIDC2BG077000																																																							
TRIDC2BG077030																																																							
TRIDC2BG077040																																																							
TRIDC2BG077060																																																							
TRIDC2BG077090																																																							
TRIDC2BG077100																																																							
TRIDC2BG077110																																																							
TRIDC2BG077120																																																							
TRIDC2BG077150																																																							
TRIDC2BG077210																																																							
TRIDC2BG077220																																																							
TRIDC2BG077230																																																							
TRIDC2BG077240																																																							
TRIDC2BG077250																																																							
TRIDC2BG077270																																																							
TRIDC2BG077300																																																							
TRIDC2BG077310																																																							
TRIDC2BG077320																																																							
TRIDC2BG077360																																																							
TRIDC2BG077370																																																							
TRIDC2BG077380																																																							
TRIDC2BG077390																																																							
TRIDC2BG077400																																																							
TRIDC2BG077420																																																							
TRIDC2BG077430																																																							
TRIDC2BG077440																																																							
TRIDC2BG077450																																																							
TRIDC2BG077480																																																							
TRIDC2BG077510																																																							
TRIDC2BG077520																																																							
TRIDC2BG077550																																																							
TRIDC2BG077580																																																							
TRIDC2BG077610																																																							
TRIDC2BG077630																																																							
TRIDC2BG077640																																																							
TRIDC2BG077670																																																							
TRIDC2BG077690																																																							
TRIDC2BG077700																																																							
TRIDC2BG077720																																																							
TRIDC2BG077770																																																							
TRIDC2BG077790																																																							
TRIDC2BG077800																																																							
TRIDC2BG077820																																																							
TRIDC2BG077840																																																							
TRIDC2BG077860																																																							
TRIDC2BG077880																																																							
TRIDC2BG077890																																																							
TRIDC2BG077960																																																							
TRIDC2BG077980																																																							
TRIDC2BG077990																																																							
TRIDC2BG078030																																																							
TRIDC2BG078080																																																							
TRIDC2BG078090																																																							
TRIDC2BG078110																																																							
TRIDC2BG078130																																																							
TRIDC2BG078140																																																							
TRIDC2BG078160																																																							
TRIDC2BG078210																																																							
TRIDC2BG078230																																																							
TRIDC2BG078270																																																							
TRIDC2BG078290																																																							
TRIDC2BG078300																																																							
TRIDC2BG078310																																																							
TRIDC2BG078320																																																							
TRIDC2BG078330																																																							
TRIDC2BG078360																																																							
TRIDC2BG078420																																																							
TRIDC2BG078430																																																							
TRIDC2BG078440																																																							
TRIDC2BG078450																																																							
TRIDC2BG078460																																																							
TRIDC2BG078500																																																							
TRIDC2BG078510																																																							
TRIDC2BG078550																																																							
TRIDC2BG078570																																																							
TRIDC2BG078600																																																							
TRIDC2BG078610																																																							
TRIDC2BG078630																																																							
TRIDC2BG078650																																																							
TRIDC2BG078680																																																							
TRIDC2BG078700																																																							
TRIDC2BG078710																																																							
TRIDC2BG078730																																																							
TRIDC2BG078740																																																							
TRIDC2BG078750																																																							
TRIDC2BG078760																																																							
TRIDC2BG078770																																																							
TRIDC2BG078780																																																							
TRIDC2BG078800																																																							
TRIDC2BG078810																																																							
TRIDC2BG078830																																																							
TRIDC2BG078850																																																							
TRIDC2BG078860																																																							
TRIDC2BG078880																																																							
TRIDC2BG078900																																																							
TRIDC2BG078940																																																							
TRIDC2BG078960																																																							
TRIDC2BG078990																																																							
TRIDC2BG079020																																																							
TRIDC2BG079070																																																							
TRIDC2BG079160																																																							
TRIDC2BG079200																																																							
TRIDC2BG079220																																																							
TRIDC2BG079230																																																							
TRIDC2BG079240																																																							
TRIDC2BG079250																																																							
TRIDC2BG079260																																																							
TRIDC2BG079270																																																							
TRIDC2BG079290																																																							
TRIDC2BG079300																																																							
TRIDC2BG079310																																																							
TRIDC2BG079320																																																							
TRIDC2BG079360																																																							
TRIDC2BG079380																																																							
TRIDC2BG079400																																																							
TRIDC2BG079410																																																							
TRIDC2BG079420																																																							
TRIDC2BG079430																																																							
TRIDC2BG079440																																																							
TRIDC2BG079450																																																							
TRIDC2BG079460																																																							
TRIDC2BG079530																																																							
TRIDC2BG079550																																																							
TRIDC2BG079560																																																							
TRIDC2BG079570																																																							
TRIDC2BG079590																																																							
TRIDC2BG079600																																																							
TRIDC2BG079620																																																							
TRIDC2BG079640																																																							
TRIDC2BG079660																																																							
TRIDC2BG079680																																																							
TRIDC2BG079690																																																							
TRIDC2BG079700																																																							
TRIDC2BG079720																																																							
TRIDC2BG079740																																																							
TRIDC2BG079810																																																							
TRIDC2BG079830																																																							
TRIDC2BG079860																																																							
TRIDC2BG079870																																																							
TRIDC2BG079900																																																							
TRIDC2BG079910																																																							
TRIDC2BG079920																																																							
TRIDC2BG079930																																																							
TRIDC2BG079940																																																							
TRIDC2BG079950																																																							
TRIDC2BG079970																																																							
TRIDC2BG079980																																																							
TRIDC2BG079990																																																							
TRIDC2BG080020																																																							
TRIDC2BG080040																																																							
TRIDC2BG080050																																																							
TRIDC2BG080070																																																							
TRIDC2BG080090																																																							
TRIDC2BG080100																																																							
TRIDC2BG080120																																																							
TRIDC2BG080150																																																							
TRIDC2BG080190																																																							
TRIDC2BG080210																																																							
TRIDC2BG080220																																																							
TRIDC2BG080240																																																							
TRIDC2BG080260																																																							
TRIDC2BG080290																																																							
TRIDC2BG080310																																																							
TRIDC2BG080320																																																							
TRIDC2BG080350																																																							
TRIDC2BG080370																																																							
TRIDC2BG080390																																																							
TRIDC2BG080400																																																							
TRIDC2BG080430																																																							
TRIDC2BG080450																																																							
TRIDC2BG080470																																																							
TRIDC2BG080510																																																							
TRIDC2BG080540																																																							
TRIDC2BG080570																																																							
TRIDC2BG080580																																																							
TRIDC2BG080590																																																							
TRIDC2BG080600																																																							
TRIDC2BG080620																																																							
TRIDC2BG080630																																																							
TRIDC2BG080640																																																							
TRIDC2BG080660																																																							
TRIDC2BG080680																																																							
TRIDC2BG080700																																																							
TRIDC2BG080710																																																							
TRIDC2BG080720																																																							
TRIDC2BG080730																																																							
TRIDC2BG080740																																																							
TRIDC2BG080750																																																							
TRIDC2BG080780																																																							
TRIDC2BG080790																																																							
TRIDC2BG080820																																																							
TRIDC2BG080860																																																							
TRIDC2BG080870																																																							
TRIDC2BG080880																																																							
TRIDC2BG080890																																																							
TRIDC2BG080940																																																							
TRIDC2BG080970																																																							
TRIDC2BG080980																																																							
TRIDC2BG081000																																																							
TRIDC2BG081010																																																							
TRIDC2BG081080																																																							
TRIDC2BG081150																																																							
TRIDC2BG081160																																																							
TRIDC2BG081170																																																							
TRIDC2BG081190																																																							
TRIDC2BG081230																																																							
TRIDC2BG081250																																																							
TRIDC2BG081260																																																							
TRIDC2BG081310																																																							
TRIDC2BG081320																																																							
TRIDC2BG081330																																																							
TRIDC2BG081350																																																							
TRIDC2BG081360																																																							
TRIDC2BG081370																																																							
TRIDC2BG081400																																																							
TRIDC2BG081420																																																							
TRIDC2BG081430																																																							
TRIDC2BG081450																																																							
TRIDC2BG081460																																																							
TRIDC2BG081490																																																							
TRIDC2BG081500																																																							
TRIDC2BG081510																																																							
TRIDC2BG081520																																																							
TRIDC2BG081530																																																							
TRIDC2BG081550																																																							
TRIDC2BG081560																																																							
TRIDC2BG081580																																																							
TRIDC2BG081590																																																							
TRIDC2BG081640																																																							
TRIDC2BG081650																																																							
TRIDC2BG081660																																																							
TRIDC2BG081710																																																							
TRIDC2BG081730																																																							
TRIDC2BG081750																																																							
TRIDC2BG081760																																																							
TRIDC2BG081770																																																							
TRIDC2BG081780																																																							
TRIDC2BG081790																																																							
TRIDC2BG081810																																																							
TRIDC2BG081820																																																							
TRIDC2BG081840																																																							
TRIDC2BG081880																																																							
TRIDC2BG081900																																																							
TRIDC2BG081910																																																							
TRIDC2BG081960																																																							
TRIDC2BG081970																																																							
TRIDC2BG081980																																																							
TRIDC2BG082010																																																							
TRIDC2BG082020																																																							
TRIDC2BG082030																																																							
TRIDC2BG082050																																																							
TRIDC2BG082060																																																							
TRIDC2BG082070																																																							
TRIDC2BG082090																																																							
TRIDC2BG082100																																																							
TRIDC2BG082120																																																							
TRIDC2BG082130																																																							
TRIDC2BG082150																																																							
TRIDC2BG082160																																																							
TRIDC2BG082200																																																							
TRIDC2BG082220																																																							
TRIDC2BG082230																																																							
TRIDC2BG082340																																																							
TRIDC2BG082350																																																							
TRIDC2BG082400																																																							
TRIDC2BG082430																																																							
TRIDC2BG082450																																																							
TRIDC2BG082490																																																							
TRIDC2BG082510																																																							
TRIDC2BG082530																																																							
TRIDC2BG082560																																																							
TRIDC2BG082570																																																							
TRIDC2BG082580																																																							
TRIDC2BG082590																																																							
TRIDC2BG082620																																																							
TRIDC2BG082670																																																							
TRIDC2BG082680																																																							
TRIDC2BG082690																																																							
TRIDC2BG082740																																																							
TRIDC2BG082750																																																							
TRIDC2BG082760																																																							
TRIDC2BG082780																																																							
TRIDC2BG082820																																																							
TRIDC2BG082830																																																							
TRIDC2BG082840																																																							
TRIDC2BG082860																																																							
TRIDC2BG082870																																																							
TRIDC2BG082880																																																							
TRIDC2BG082890																																																							
TRIDC2BG082900																																																							
TRIDC2BG082920																																																							
TRIDC2BG082950																																																							
TRIDC2BG082980																																																							
TRIDC2BG082990																																																							
TRIDC2BG083000																																																							
TRIDC2BG083030																																																							
TRIDC2BG083050																																																							
TRIDC2BG083070																																																							
TRIDC2BG083090																																																							
TRIDC2BG083100																																																							
TRIDC2BG083110																																																							
TRIDC2BG083130																																																							
TRIDC2BG083150																																																							
TRIDC2BG083170																																																							
TRIDC2BG083190																																																							
TRIDC2BG083220																																																							
TRIDC2BG083240																																																							
TRIDC2BG083250																																																							
TRIDC2BG083260																																																							
TRIDC2BG083270																																																							
TRIDC2BG083280																																																							
TRIDC2BG083290																																																							
TRIDC2BG083300																																																							
TRIDC2BG083310																																																							
TRIDC2BG083320																																																							
TRIDC2BG083330																																																							
TRIDC2BG083350																																																							
TRIDC2BG083360																																																							
TRIDC2BG083390																																																							
TRIDC2BG083420																																																							
TRIDC2BG083430																																																							
TRIDC2BG083440																																																							
TRIDC2BG083450																																																							
TRIDC2BG083480																																																							
TRIDC2BG083490																																																							
TRIDC2BG083500																																																							
TRIDC2BG083510																																																							
TRIDC2BG083520																																																							
TRIDC2BG083530																																																							
TRIDC2BG083570																																																							
TRIDC2BG083590																																																							
TRIDC2BG083620																																																							
TRIDC2BG083630																																																							
TRIDC2BG083710																																																							
TRIDC2BG083720																																																							
TRIDC2BG083800																																																							
TRIDC2BG083810																																																							
TRIDC2BG083820																																																							
TRIDC2BG083890																																																							
TRIDC2BG083910																																																							
TRIDC2BG083930																																																							
TRIDC2BG083940																																																							
TRIDC2BG083950																																																							
TRIDC2BG083960																																																							
TRIDC2BG083990																																																							
TRIDC2BG084000																																																							
TRIDC2BG084020																																																							
TRIDC2BG084030																																																							
TRIDC2BG084050																																																							
TRIDC2BG084060																																																							
TRIDC2BG084090																																																							
TRIDC2BG084100																																																							
TRIDC2BG084110																																																							
TRIDC2BG084120																																																							
TRIDC2BG084140																																																							
TRIDC2BG084150																																																							
TRIDC2BG084170																																																							
TRIDC2BG084200																																																							
TRIDC2BG084230																																																							
TRIDC2BG084240																																																							
TRIDC2BG084250																																																							
TRIDC2BG084290																																																							
TRIDC2BG084330																																																							
TRIDC2BG084350																																																							
TRIDC2BG084380																																																							
TRIDC2BG084390																																																							
TRIDC2BG084400																																																							
TRIDC2BG084420																																																							
TRIDC2BG084430																																																							
TRIDC2BG084450																																																							
TRIDC2BG084460																																																							
TRIDC2BG084480																																																							
TRIDC2BG084520																																																							
TRIDC2BG084530																																																							
TRIDC2BG084550																																																							
TRIDC2BG084560																																																							
TRIDC2BG084630																																																							
TRIDC2BG084640																																																							
TRIDC2BG084650																																																							
TRIDC2BG084660																																																							
TRIDC2BG084730																																																							
TRIDC2BG084750																																																							
TRIDC2BG084770																																																							
TRIDC2BG084810																																																							
TRIDC2BG084820																																																							
TRIDC2BG084830																																																							
TRIDC2BG084840																																																							
TRIDC2BG084850																																																							
TRIDC2BG084860																																																							
TRIDC2BG084870																																																							
TRIDC2BG084880																																																							
TRIDC2BG084900																																																							
TRIDC2BG084910																																																							
TRIDC2BG084930																																																							
TRIDC2BG084940																																																							
TRIDC2BG084950																																																							
TRIDC2BG084990																																																							
TRIDC2BG085000																																																							
TRIDC2BG085010																																																							
TRIDC2BG085040																																																							
TRIDC2BG085060																																																							
TRIDC2BG085090																																																							
TRIDC2BG085110																																																							
TRIDC2BG085140																																																							
TRIDC2BG085160																																																							
TRIDC2BG085170																																																							
TRIDC2BG085190																																																							
TRIDC2BG085200																																																							
TRIDC2BG085210																																																							
TRIDC2BG085230																																																							
TRIDC2BG085250																																																							
TRIDC2BG085260																																																							
TRIDC2BG085290																																																							
TRIDC2BG085320																																																							
TRIDC2BG085330																																																							
TRIDC2BG085350																																																							
TRIDC2BG085380																																																							
TRIDC2BG085430																																																							
TRIDC2BG085500																																																							
TRIDC2BG085510																																																							
TRIDC2BG085570																																																							
TRIDC2BG085580																																																							
TRIDC2BG085620																																																							
TRIDC2BG085630																																																							
TRIDC2BG085640																																																							
TRIDC2BG085680																																																							
TRIDC2BG085690																																																							
TRIDC2BG085700																																																							
TRIDC2BG085710																																																							
TRIDC2BG085720																																																							
TRIDC2BG085740																																																							
TRIDC2BG085760																																																							
TRIDC2BG085780																																																							
TRIDC2BG085800																																																							
TRIDC2BG085820																																																							
TRIDC2BG085850																																																							
TRIDC2BG085870																																																							
TRIDC2BG085880																																																							
TRIDC2BG085890																																																							
TRIDC2BG085910																																																							
TRIDC2BG085920																																																							
TRIDC2BG085930																																																							
TRIDC2BG085950																																																							
TRIDC2BG085960																																																							
TRIDC2BG085970																																																							
TRIDC2BG085990																																																							
TRIDC2BG086000																																																							
TRIDC2BG086010																																																							
TRIDC2BG086020																																																							
TRIDC2BG086040																																																							
TRIDC2BG086050																																																							
TRIDC2BG086070																																																							
TRIDC2BG086080																																																							
TRIDC2BG086090																																																							
TRIDC2BG086100																																																							
TRIDC2BG086130																																																							
TRIDC2BG086140																																																							
TRIDC2BG086150																																																							
TRIDC2BG086160																																																							
TRIDC2BG086180																																																							
TRIDC2BG086200																																																							
TRIDC2BG086210																																																							
TRIDC2BG086240																																																							
TRIDC2BG086260																																																							
TRIDC2BG086350																																																							
TRIDC2BG086370																																																							
TRIDC2BG086390																																																							
TRIDC2BG086410																																																							
TRIDC2BG086430																																																							
TRIDC2BG086450																																																							
TRIDC2BG086460																																																							
TRIDC2BG086470																																																							
TRIDC2BG086480																																																							
TRIDC2BG086510																																																							
TRIDC2BG086520																																																							
TRIDC2BG086540																																																							
TRIDC2BG086550																																																							
TRIDC2BG086570																																																							
TRIDC2BG086580																																																							
TRIDC2BG086590																																																							
TRIDC2BG086600																																																							
TRIDC2BG086610																																																							
TRIDC2BG086620																																																							
TRIDC2BG086660																																																							
TRIDC2BG086690																																																							
TRIDC2BG086730																																																							
TRIDC2BG086760																																																							
TRIDC2BG086770																																																							
TRIDC2BG086790																																																							
TRIDC2BG086810																																																							
TRIDC2BG086850																																																							
TRIDC2BG086880																																																							
TRIDC2BG086890																																																							
TRIDC2BG086900																																																							
TRIDC2BG086920																																																							
TRIDC2BG086930																																																							
TRIDC2BG086960																																																							
TRIDC2BG086970																																																							
TRIDC2BG086990																																																							
TRIDC2BG087030																																																							
TRIDC2BG087050																																																							
TRIDC2BG087060																																																							
TRIDC2BG087070																																																							
TRIDC2BG087090																																																							
TRIDC2BG087120																																																							
TRIDC2BG087140																																																							
TRIDC2BG087150																																																							
TRIDC2BG087160																																																							
TRIDC2BG087180																																																							
TRIDC2BG087190																																																							
TRIDC2BG087210																																																							
TRIDC2BG087250																																																							
TRIDC2BG087270																																																							
TRIDC2BG087300																																																							
TRIDC2BG087350																																																							
TRIDC2BG087380																																																							
TRIDC2BG087420																																																							
TRIDC2BG087450																																																							
TRIDC2BG087460																																																							
TRIDC2BG087480																																																							
TRIDC2BG087500																																																							
TRIDC2BG087550																																																							
TRIDC2BG087580																																																							
TRIDC2BG087590																																																							
TRIDC2BG087620																																																							
TRIDC2BG087650																																																							
TRIDC2BG087670																																																							
TRIDC2BG087710																																																							
TRIDC2BG087760																																																							
TRIDC2BG087780																																																							
TRIDC2BG087810																																																							
TRIDC2BG087850																																																							
TRIDC2BG087860																																																							
TRIDC2BG087880																																																							
TRIDC2BG087920																																																							
TRIDC2BG087930																																																							
TRIDC2BG087940																																																							
TRIDC2BG087960																																																							
TRIDC2BG088010																																																							
TRIDC2BG088020																																																							
TRIDC2BG088040																																																							
TRIDC2BG088050																																																							
TRIDC2BG088060																																																							
TRIDC2BG088080																																																							
TRIDC2BG088090																																																							
TRIDC2BG088100																																																							
TRIDC2BG088110																																																							
TRIDC2BG088120																																																							
TRIDC2BG088130																																																							
TRIDC2BG088180																																																							
TRIDC2BG088190																																																							
TRIDC2BG088210																																																							
TRIDC2BG088230																																																							
TRIDC2BG088240																																																							
TRIDC2BG088260																																																							
TRIDC2BG088270																																																							
TRIDC2BG088280																																																							
TRIDC2BG088290																																																							
TRIDC2BG088310																																																							
TRIDC2BG088330																																																							
TRIDC2BG088490																																																							
TRIDC2BG088500																																																							
TRIDC2BG088510																																																							
TRIDC2BG088530																																																							
TRIDC2BG088540																																																							
TRIDC2BG088550																																																							
TRIDC2BG088570																																																							
TRIDC2BG088580																																																							
TRIDC2BG088600																																																							
TRIDC2BG088610																																																							
TRIDC2BG088650																																																							
TRIDC2BG088670																																																							
TRIDC2BG088690																																																							
TRIDC2BG088700																																																							
TRIDC2BG088710																																																							
TRIDC2BG088720																																																							
TRIDC2BG088730																																																							
TRIDC2BG088740																																																							
TRIDC2BG088760																																																							
TRIDC2BG088770																																																							
TRIDC2BG088780																																																							
TRIDC2BG088790																																																							
TRIDC2BG088800																																																							
TRIDC2BG088810																																																							
TRIDC2BG088820																																																							
TRIDC2BG088830																																																							
TRIDC2BG088840																																																							
TRIDC2BG088850																																																							
TRIDC2BG088860																																																							
TRIDC2BG088870																																																							
TRIDC2BG088880																																																							
TRIDC2BG088900																																																							
TRIDC2BG088940																																																							
TRIDC2BG088960																																																							
TRIDC2BG088970																																																							
TRIDC2BG089000																																																							
TRIDC2BG089020																																																							
TRIDC2BG089030																																																							
TRIDC2BG089060																																																							
TRIDC2BG089100																																																							
TRIDC2BG089110																																																							
TRIDC2BG089120																																																							
TRIDC2BG089130																																																							
TRIDC2BG089150																																																							
TRIDC2BG089160																																																							
TRIDC2BG089180																																																							
TRIDC2BG089250																																																							
TRIDC2BG089260																																																							
TRIDC2BG089270																																																							
TRIDC2BG089310																																																							
TRIDC2BG089340																																																							
TRIDC2BG089350																																																							
TRIDC2BG089360																																																							
TRIDC2BG089370																																																							
TRIDC2BG089380																																																							
TRIDC2BG089390																																																							
TRIDC2BG089410																																																							
TRIDC2BG089450																																																							
TRIDC2BG089460																																																							
TRIDC2BG089490																																																							
TRIDC2BG089500																																																							
TRIDC2BG089510																																																							
TRIDC2BG089550																																																							
TRIDC2BG089560																																																							
TRIDC2BG089570																																																							
TRIDC2BG089600																																																							
TRIDC2BG089620																																																							
