#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
TuG1812G0200001140	plastid	plastid	plastid	non-organellar	N/A
TuG1812G0200001152	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001153	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001154	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001200	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001055	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0200001054	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001053	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001052	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001191	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001189	dual	dual	mitochondrial	plastid	dual
TuG1812G0200001098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001099	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001100	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TuG1812G0200001101	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001125	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001126	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001127	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001129	dual	dual	non-organellar	plastid	dual
TuG1812G0200001130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001131	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001132	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001133	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001294	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0200001293	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001292	dual	dual	non-organellar	dual	non-organellar
TuG1812G0200001291	dual	dual	plastid	plastid	dual
TuG1812G0200001290	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001289	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001288	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001287	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001286	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001110	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0200001109	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001270	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001271	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001491	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001490	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001149	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200001151	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001272	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001102	dual	dual	mitochondrial	plastid	non-organellar
TuG1812G0200001267	plastid	plastid	plastid	plastid	plastid
TuG1812G0200001266	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001176	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001175	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0200001173	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001174	plastid	non-organellar	non-organellar	non-organellar	plastid
TuG1812G0200001172	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001225	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001226	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0200001227	plastid	non-organellar	plastid	non-organellar	N/A
TuG1812G0200001228	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001301	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001302	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001789	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001787	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001216	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001218	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001220	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TuG1812G0200001219	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001221	dual	dual	plastid	non-organellar	N/A
TuG1812G0200001222	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001223	plastid	non-organellar	non-organellar	non-organellar	plastid
TuG1812G0200001224	plastid	non-organellar	non-organellar	non-organellar	plastid
TuG1812G0200001295	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TuG1812G0200001296	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TuG1812G0200001297	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001298	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001299	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001300	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001199	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001198	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001192	dual	dual	plastid	plastid	non-organellar
TuG1812G0200001193	plastid	plastid	non-organellar	plastid	non-organellar
TuG1812G0200001194	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001142	dual	dual	mitochondrial	non-organellar	N/A
TuG1812G0200001141	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001384	dual	dual	mitochondrial	non-organellar	mitochondrial
TuG1812G0200001386	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001385	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0200001079	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001081	dual	dual	mitochondrial	plastid	N/A
TuG1812G0200001082	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
TuG1812G0200001450	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001138	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001139	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001470	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001469	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
TuG1812G0200001468	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001471	dual	dual	mitochondrial	non-organellar	non-organellar
TuG1812G0200001374	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001205	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001206	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001467	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001466	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001465	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TuG1812G0200001092	dual	dual	non-organellar	mitochondrial	mitochondrial
TuG1812G0200001091	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0200001090	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0200001089	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0200001088	dual	dual	plastid	plastid	N/A
TuG1812G0200001207	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001208	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001209	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0200001210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001211	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0200001212	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200002039	dual	dual	plastid	plastid	dual
TuG1812G0200002040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200002041	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200002042	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200002043	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0200002044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200002045	dual	dual	non-organellar	non-organellar	N/A
TuG1812G0200002046	dual	plastid	plastid	plastid	dual
TuG1812G0200002047	dual	dual	mitochondrial	non-organellar	non-organellar
TuG1812G0200002048	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200002049	dual	dual	mitochondrial	dual	non-organellar
TuG1812G0200002615	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0200002614	dual	dual	plastid	plastid	non-organellar
TuG1812G0200002613	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200002314	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200002315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001195	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001196	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200001197	dual	dual	mitochondrial	non-organellar	N/A
TuG1812G0200001405	dual	dual	mitochondrial	non-organellar	non-organellar
TuG1812G0200001404	plastid	non-organellar	plastid	plastid	non-organellar
TuG1812G0200001403	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001402	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001483	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001484	plastid	non-organellar	plastid	plastid	non-organellar
TuG1812G0200001257	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0200001258	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001259	dual	plastid	mitochondrial	plastid	non-organellar
TuG1812G0200001260	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001261	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001262	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001263	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001264	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001265	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001430	plastid	plastid	plastid	plastid	N/A
TuG1812G0200001431	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001351	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001350	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0200001349	plastid	plastid	plastid	non-organellar	non-organellar
TuG1812G0200001348	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001347	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001309	dual	dual	mitochondrial	plastid	dual
TuG1812G0200001310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001311	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001312	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001356	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001357	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001358	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001359	dual	dual	mitochondrial	dual	non-organellar
TuG1812G0200001360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001361	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001433	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001434	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0600001924	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001353	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005446	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005447	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200005442	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005448	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001432	plastid	non-organellar	non-organellar	plastid	plastid
TuG1812G0200001355	dual	dual	mitochondrial	dual	mitochondrial
TuG1812G0200001352	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001335	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001334	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001333	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001332	dual	dual	plastid	plastid	non-organellar
TuG1812G0200001331	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001330	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001424	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0600001902	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0600001903	plastid	non-organellar	plastid	non-organellar	plastid
TuG1812G0200001215	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001321	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001322	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001323	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001325	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001243	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001244	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TuG1812G0200001245	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001246	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001247	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001248	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001249	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001250	dual	dual	mitochondrial	dual	mitochondrial
TuG1812G0200001251	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001252	dual	dual	mitochondrial	non-organellar	mitochondrial
TuG1812G0200001253	dual	dual	mitochondrial	plastid	dual
TuG1812G0200001254	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200001255	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001256	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001285	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001284	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001283	plastid	non-organellar	non-organellar	plastid	non-organellar
TuG1812G0200001282	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001281	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001280	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001279	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001278	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001277	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001274	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001276	dual	dual	mitochondrial	mitochondrial	mitochondrial
TuG1812G0200001275	dual	dual	non-organellar	non-organellar	non-organellar
TuG1812G0200001178	dual	dual	plastid	plastid	non-organellar
TuG1812G0200001319	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200001320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001318	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001426	dual	dual	plastid	plastid	plastid
TuG1812G0200001425	dual	dual	non-organellar	mitochondrial	non-organellar
TuG1812G0300002966	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001339	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001340	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001341	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001342	plastid	plastid	non-organellar	plastid	N/A
TuG1812G0200001343	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001344	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001345	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001346	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TuG1812G0200003277	dual	dual	plastid	plastid	dual
TuG1812G0200003774	dual	non-organellar	non-organellar	dual	non-organellar
TuG1812G0200001336	dual	mitochondrial	plastid	mitochondrial	non-organellar
TuG1812G0200002566	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200006308	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200006307	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200006306	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200006305	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200006304	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0200001313	dual	mitochondrial	plastid	plastid	plastid
TuG1812G0200001314	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001315	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001316	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001317	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001362	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001363	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001364	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001365	dual	dual	plastid	plastid	N/A
TuG1812G0200001242	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001241	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001240	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001239	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001238	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0100001513	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0100001514	dual	plastid	mitochondrial	non-organellar	non-organellar
TuG1812G0200003652	dual	dual	mitochondrial	non-organellar	non-organellar
TuG1812G0200001406	plastid	non-organellar	plastid	non-organellar	N/A
TuG1812G0200001407	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001408	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001409	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TuG1812G0200001410	dual	dual	plastid	plastid	non-organellar
TuG1812G0200003303	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TuG1812G0200003302	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001445	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001446	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001442	dual	dual	plastid	plastid	non-organellar
TuG1812G0200001441	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001447	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001448	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001449	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001440	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001439	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001438	plastid	plastid	plastid	plastid	N/A
TuG1812G0200001437	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001436	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001435	plastid	plastid	non-organellar	non-organellar	non-organellar
TuG1812G0200001273	plastid	plastid	plastid	plastid	N/A
TuG1812G0200005511	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0200005500	dual	dual	plastid	plastid	plastid
TuG1812G0200005502	dual	dual	plastid	non-organellar	non-organellar
TuG1812G0200005512	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001380	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001379	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
TuG1812G0200001378	dual	dual	plastid	plastid	plastid
TuG1812G0200001377	dual	dual	plastid	plastid	plastid
TuG1812G0200001376	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001375	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005536	plastid	plastid	plastid	plastid	non-organellar
TuG1812G0200005537	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005538	dual	dual	mitochondrial	dual	non-organellar
TuG1812G0200005539	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200005540	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001883	dual	dual	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001188	dual	dual	plastid	plastid	plastid
TuG1812G0200001187	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001186	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001185	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001184	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001183	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001182	dual	dual	mitochondrial	non-organellar	N/A
TuG1812G0200001181	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001179	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001204	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001123	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TuG1812G0200001122	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200001121	plastid	non-organellar	plastid	non-organellar	non-organellar
TuG1812G0200001120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001119	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001118	dual	dual	mitochondrial	mitochondrial	N/A
TuG1812G0200001117	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TuG1812G0200001116	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001115	dual	dual	mitochondrial	plastid	plastid
TuG1812G0200001114	dual	dual	plastid	plastid	dual
TuG1812G0200001401	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001459	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001461	dual	mitochondrial	mitochondrial	non-organellar	plastid
TuG1812G0200001462	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001463	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TuG1812G0200001464	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
TuG1812G0200000856	dual	dual	mitochondrial	plastid	N/A
TuG1812G0200003799	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003798	plastid	non-organellar	plastid	plastid	N/A
TuG1812G0200003797	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003575	dual	dual	mitochondrial	plastid	non-organellar
TuG1812G0200003576	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200003577	dual	dual	mitochondrial	plastid	non-organellar
TuG1812G0200003547	plastid	plastid	plastid	non-organellar	plastid
TuG1812G0200003550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003548	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003551	plastid	plastid	plastid	non-organellar	N/A
TuG1812G0200003549	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
TuG1812G0200003546	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003708	dual	dual	mitochondrial	dual	plastid
TuG1812G0200003707	dual	mitochondrial	plastid	non-organellar	non-organellar
TuG1812G0200003771	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TuG1812G0200003770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200003769	plastid	plastid	plastid	plastid	plastid
TuG1812G0200001419	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001418	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001417	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001416	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001415	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TuG1812G0200001414	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001413	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001412	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001451	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001452	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001453	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TuG1812G0200001454	dual	dual	plastid	non-organellar	non-organellar
TuG1812G0200001108	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TuG1812G0200001107	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001106	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TuG1812G0200001105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
