#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
TRIDC2BG045380	dual	dual	plastid	plastid	dual
TRIDC2BG045400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG045410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG045420	dual	dual	plastid	plastid	N/A
TRIDC2BG045460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG045470	dual	dual	plastid	plastid	N/A
TRIDC2BG045490	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG045510	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC2BG045520	dual	plastid	mitochondrial	non-organellar	N/A
TRIDC2BG045540	dual	dual	plastid	plastid	N/A
TRIDC2BG045550	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG045560	dual	dual	mitochondrial	plastid	N/A
TRIDC2BG045590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG045600	plastid	plastid	plastid	non-organellar	N/A
TRIDC2BG045610	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG045630	dual	dual	plastid	plastid	non-organellar
TRIDC2BG045640	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG045650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG045680	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
TRIDC2BG045690	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG045700	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG045710	dual	plastid	mitochondrial	non-organellar	N/A
TRIDC2BG045720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG045730	dual	dual	plastid	plastid	N/A
TRIDC2BG045740	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG045750	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG045770	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC2BG045780	dual	plastid	mitochondrial	non-organellar	N/A
TRIDC2BG045800	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG045820	plastid	plastid	plastid	plastid	N/A
TRIDC2BG045870	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG045900	dual	dual	plastid	non-organellar	non-organellar
TRIDC2BG045910	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG045920	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG045940	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC2BG045960	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG045980	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046010	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG046020	dual	dual	mitochondrial	plastid	N/A
TRIDC2BG046040	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG046060	dual	dual	mitochondrial	dual	N/A
TRIDC2BG046070	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046090	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG046110	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG046130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046150	dual	dual	plastid	non-organellar	N/A
TRIDC2BG046160	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046170	plastid	plastid	plastid	plastid	N/A
TRIDC2BG046180	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC2BG046190	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG046220	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG046230	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG046240	dual	dual	plastid	non-organellar	non-organellar
TRIDC2BG046270	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046280	dual	dual	plastid	plastid	N/A
TRIDC2BG046290	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046350	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC2BG046360	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC2BG046370	dual	dual	mitochondrial	plastid	N/A
TRIDC2BG046380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046390	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046400	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046420	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG046450	plastid	plastid	non-organellar	plastid	non-organellar
TRIDC2BG046470	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC2BG046490	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046510	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC2BG046550	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046570	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046600	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG046630	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
TRIDC2BG046640	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046660	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG046670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046690	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG046710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046740	dual	dual	non-organellar	non-organellar	non-organellar
TRIDC2BG046750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046760	dual	dual	plastid	plastid	N/A
TRIDC2BG046790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG046800	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046810	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG046830	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046890	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG046920	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG046930	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG046940	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG046970	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG047020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047060	dual	dual	plastid	non-organellar	N/A
TRIDC2BG047080	dual	dual	plastid	dual	N/A
TRIDC2BG047090	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047100	dual	dual	mitochondrial	non-organellar	non-organellar
TRIDC2BG047130	dual	dual	plastid	plastid	N/A
TRIDC2BG047160	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG047210	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG047220	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG047230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047250	dual	dual	mitochondrial	plastid	non-organellar
TRIDC2BG047260	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG047280	plastid	plastid	plastid	non-organellar	N/A
TRIDC2BG047310	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG047320	dual	dual	plastid	non-organellar	N/A
TRIDC2BG047340	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG047350	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG047370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047480	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG047520	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047550	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG047570	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG047640	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG047700	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047710	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG047720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047730	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047760	dual	dual	plastid	non-organellar	N/A
TRIDC2BG047770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047810	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG047840	plastid	non-organellar	non-organellar	plastid	N/A
TRIDC2BG047860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047920	dual	dual	plastid	plastid	N/A
TRIDC2BG047930	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG047950	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG047990	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG048010	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048040	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048050	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048090	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG048110	plastid	plastid	plastid	non-organellar	N/A
TRIDC2BG048130	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG048150	dual	dual	non-organellar	non-organellar	non-organellar
TRIDC2BG048170	dual	dual	plastid	plastid	N/A
TRIDC2BG048180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048200	dual	dual	plastid	non-organellar	non-organellar
TRIDC2BG048220	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048230	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG048240	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG048250	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048290	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048340	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG048360	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG048370	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048400	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG048410	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC2BG048430	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
TRIDC2BG048460	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC2BG048470	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048490	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG048510	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048560	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048570	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048590	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048620	dual	dual	mitochondrial	dual	N/A
TRIDC2BG048630	dual	dual	mitochondrial	dual	mitochondrial
TRIDC2BG048640	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC2BG048650	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG048670	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG048690	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG048700	dual	dual	plastid	plastid	plastid
TRIDC2BG048710	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG048720	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC2BG048740	dual	dual	mitochondrial	plastid	N/A
TRIDC2BG048770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048800	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG048810	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048820	plastid	plastid	plastid	non-organellar	N/A
TRIDC2BG048850	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG048880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048890	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG048910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048940	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC2BG048960	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG048970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG048990	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049020	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG049050	dual	dual	mitochondrial	dual	N/A
TRIDC2BG049060	dual	dual	plastid	plastid	N/A
TRIDC2BG049090	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG049100	dual	plastid	mitochondrial	non-organellar	N/A
TRIDC2BG049110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049140	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC2BG049150	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049160	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049170	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049200	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049210	dual	dual	plastid	dual	plastid
TRIDC2BG049220	dual	plastid	mitochondrial	plastid	dual
TRIDC2BG049230	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC2BG049250	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049260	dual	dual	mitochondrial	dual	non-organellar
TRIDC2BG049280	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049310	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC2BG049340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049360	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG049370	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049390	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG049410	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049450	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TRIDC2BG049470	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG049480	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
TRIDC2BG049490	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG049520	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
TRIDC2BG049530	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC2BG049550	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG049600	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG049620	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049650	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG049670	plastid	non-organellar	non-organellar	plastid	non-organellar
TRIDC2BG049720	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC2BG049740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049770	dual	dual	plastid	plastid	N/A
TRIDC2BG049780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG049790	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG049800	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
TRIDC2BG049840	plastid	plastid	non-organellar	plastid	N/A
TRIDC2BG049870	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG049890	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG049910	dual	dual	plastid	non-organellar	non-organellar
TRIDC2BG049950	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG049970	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG049980	dual	dual	non-organellar	mitochondrial	N/A
TRIDC2BG049990	dual	dual	plastid	non-organellar	N/A
TRIDC2BG050000	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG050020	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG050030	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG050040	dual	mitochondrial	mitochondrial	dual	non-organellar
TRIDC2BG050050	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC2BG050060	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG050070	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG050080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050090	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG050100	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG050110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050160	plastid	non-organellar	non-organellar	plastid	non-organellar
TRIDC2BG050170	plastid	non-organellar	non-organellar	plastid	non-organellar
TRIDC2BG050200	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG050220	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050230	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC2BG050250	plastid	non-organellar	non-organellar	plastid	non-organellar
TRIDC2BG050260	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC2BG050300	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC2BG050310	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG050340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050410	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG050420	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG050430	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG050460	dual	dual	plastid	non-organellar	N/A
TRIDC2BG050470	plastid	plastid	plastid	non-organellar	N/A
TRIDC2BG050510	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG050520	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG050540	plastid	non-organellar	plastid	non-organellar	plastid
TRIDC2BG050560	dual	dual	plastid	non-organellar	non-organellar
TRIDC2BG050570	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG050590	mitochondrial	mitochondrial	non-organellar	non-organellar	mitochondrial
TRIDC2BG050610	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC2BG050650	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG050660	plastid	non-organellar	plastid	plastid	N/A
TRIDC2BG050680	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG050720	plastid	plastid	plastid	plastid	N/A
TRIDC2BG050790	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG050840	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG050860	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG050880	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG050940	dual	dual	mitochondrial	plastid	N/A
TRIDC2BG050950	plastid	plastid	non-organellar	non-organellar	non-organellar
TRIDC2BG051010	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051060	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC2BG051080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051100	plastid	plastid	plastid	plastid	N/A
TRIDC2BG051110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051140	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051150	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
TRIDC2BG051180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051190	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG051200	dual	dual	plastid	plastid	N/A
TRIDC2BG051230	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051260	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG051280	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051290	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051300	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051320	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
TRIDC2BG051330	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
TRIDC2BG051350	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG051370	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC2BG051380	plastid	plastid	non-organellar	non-organellar	N/A
TRIDC2BG051410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051430	dual	dual	plastid	plastid	N/A
TRIDC2BG051440	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG051480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051500	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG051510	dual	plastid	mitochondrial	non-organellar	plastid
TRIDC2BG051530	dual	dual	non-organellar	non-organellar	N/A
TRIDC2BG051550	dual	mitochondrial	plastid	non-organellar	non-organellar
TRIDC2BG051560	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051610	plastid	plastid	plastid	non-organellar	non-organellar
TRIDC2BG051650	dual	plastid	mitochondrial	plastid	N/A
TRIDC2BG051660	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC2BG051680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051720	plastid	plastid	plastid	plastid	N/A
TRIDC2BG051740	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051800	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051810	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051820	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051830	dual	dual	plastid	plastid	N/A
TRIDC2BG051840	dual	mitochondrial	plastid	non-organellar	N/A
TRIDC2BG051850	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051860	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051900	dual	dual	plastid	plastid	N/A
TRIDC2BG051930	dual	dual	plastid	plastid	N/A
TRIDC2BG051940	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG051950	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG051980	plastid	plastid	plastid	non-organellar	N/A
TRIDC2BG052000	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG052020	plastid	non-organellar	plastid	non-organellar	N/A
TRIDC2BG052040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG052080	dual	mitochondrial	mitochondrial	plastid	N/A
TRIDC2BG052100	dual	dual	plastid	plastid	non-organellar
TRIDC2BG052130	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG052140	mitochondrial	non-organellar	mitochondrial	non-organellar	N/A
TRIDC2BG052160	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG052170	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG052190	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG052220	dual	mitochondrial	mitochondrial	dual	non-organellar
TRIDC2BG052230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG052240	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG052260	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG052270	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC2BG052280	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG052290	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
TRIDC2BG052340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG052350	dual	dual	mitochondrial	dual	non-organellar
TRIDC2BG052380	non-organellar	non-organellar	non-organellar	non-organellar	N/A
TRIDC2BG052410	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG052420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
TRIDC2BG052430	dual	mitochondrial	non-organellar	plastid	non-organellar
TRIDC2BG052480	dual	dual	mitochondrial	mitochondrial	N/A
TRIDC2BG052500	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG052510	dual	dual	mitochondrial	mitochondrial	mitochondrial
TRIDC2BG052520	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
TRIDC2BG052550	plastid	non-organellar	plastid	non-organellar	non-organellar
TRIDC2BG052590	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
TRIDC2BG052610	dual	dual	mitochondrial	non-organellar	N/A
TRIDC2BG052620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
