#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
HORVU5Hr1G093180	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G025990	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G056940	dual	dual	non-organellar	non-organellar	N/A
HORVU1Hr1G093230	plastid	plastid	plastid	plastid	N/A
HORVU2Hr1G125770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G117990	plastid	plastid	plastid	plastid	non-organellar
HORVU5Hr1G119810	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G087350	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G114050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G050080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G103250	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G069210	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G017790	dual	dual	plastid	non-organellar	N/A
HORVU2Hr1G123310	dual	dual	plastid	plastid	N/A
HORVU7Hr1G034180	plastid	non-organellar	plastid	non-organellar	N/A
HORVU2Hr1G081010	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU1Hr1G081900	dual	dual	mitochondrial	plastid	N/A
HORVU2Hr1G085980	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G097500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G031390	dual	mitochondrial	plastid	non-organellar	non-organellar
HORVU7Hr1G001830	plastid	non-organellar	plastid	non-organellar	non-organellar
HORVU2Hr1G001430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G071210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G119470	dual	dual	mitochondrial	plastid	N/A
HORVU7Hr1G055100	dual	plastid	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G058720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G079550	dual	dual	mitochondrial	mitochondrial	N/A
HORVU7Hr1G085270	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU2Hr1G080570	plastid	plastid	non-organellar	non-organellar	N/A
HORVU2Hr1G093960	dual	dual	plastid	dual	non-organellar
HORVU7Hr1G052580	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU2Hr1G069640	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
HORVU2Hr1G059490	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
HORVU1Hr1G095230	plastid	plastid	plastid	non-organellar	N/A
HORVU7Hr1G086170	dual	dual	mitochondrial	plastid	N/A
HORVU2Hr1G059400	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G082940	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G003120	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
HORVU7Hr1G080400	plastid	plastid	non-organellar	non-organellar	N/A
HORVU2Hr1G108340	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU2Hr1G123200	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU1Hr1G090410	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
HORVU7Hr1G077750	dual	dual	mitochondrial	plastid	plastid
HORVU2Hr1G111880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G070690	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU2Hr1G075780	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
HORVU2Hr1G118970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G089270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G088160	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU7Hr1G012310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G032130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G120870	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU2Hr1G066890	dual	mitochondrial	plastid	non-organellar	non-organellar
HORVU5Hr1G095630	dual	dual	plastid	plastid	N/A
HORVU2Hr1G082140	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G046970	dual	dual	mitochondrial	dual	non-organellar
HORVU6Hr1G013630	dual	dual	mitochondrial	non-organellar	N/A
HORVU2Hr1G126180	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU6Hr1G010050	dual	plastid	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G025990	plastid	non-organellar	plastid	non-organellar	non-organellar
HORVU7Hr1G010850	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G032360	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU2Hr1G062620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU6Hr1G003590	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G106300	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU7Hr1G028850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G081770	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G102040	dual	plastid	mitochondrial	plastid	N/A
HORVU2Hr1G056750	dual	dual	mitochondrial	dual	N/A
HORVU7Hr1G022550	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU6Hr1G019590	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G003500	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
HORVU6Hr1G014310	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
HORVU2Hr1G064370	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G034340	plastid	plastid	non-organellar	non-organellar	N/A
HORVU5Hr1G095460	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G114950	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G020330	dual	plastid	mitochondrial	plastid	N/A
HORVU7Hr1G028630	mitochondrial	non-organellar	non-organellar	mitochondrial	N/A
HORVU2Hr1G115420	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G083490	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU5Hr1G072420	dual	dual	plastid	non-organellar	N/A
HORVU2Hr1G081890	plastid	plastid	plastid	plastid	N/A
HORVU2Hr1G103780	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G040550	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G074570	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU1Hr1G073940	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
HORVU2Hr1G119550	plastid	non-organellar	plastid	non-organellar	N/A
HORVU2Hr1G093650	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G077490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G018340	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G093770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G080420	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G102050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G018230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G093040	dual	dual	plastid	plastid	non-organellar
HORVU2Hr1G066530	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
HORVU5Hr1G124440	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G101000	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU1Hr1G093430	dual	dual	plastid	plastid	N/A
HORVU5Hr1G098360	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
HORVU2Hr1G127610	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G082000	plastid	non-organellar	non-organellar	plastid	non-organellar
HORVU2Hr1G075960	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G093960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G009610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G085430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G000530	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
HORVU2Hr1G080320	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
HORVU6Hr1G013660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G124020	plastid	non-organellar	non-organellar	plastid	non-organellar
HORVU1Hr1G090580	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G089280	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU7Hr1G020810	plastid	plastid	plastid	non-organellar	non-organellar
HORVU2Hr1G060240	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G055610	plastid	plastid	plastid	non-organellar	non-organellar
HORVU5Hr1G076200	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU2Hr1G044590	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G055120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU6Hr1G010550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G062000	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
HORVU7Hr1G089110	plastid	non-organellar	plastid	non-organellar	N/A
HORVU2Hr1G000620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G012600	plastid	plastid	plastid	non-organellar	N/A
HORVU2Hr1G054970	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G096830	dual	dual	mitochondrial	mitochondrial	non-organellar
HORVU2Hr1G026330	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
HORVU2Hr1G055600	mitochondrial	mitochondrial	non-organellar	mitochondrial	N/A
HORVU2Hr1G088000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G006790	dual	dual	mitochondrial	non-organellar	N/A
HORVU2Hr1G095440	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU1Hr1G094740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G104020	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G093250	plastid	plastid	non-organellar	non-organellar	N/A
HORVU2Hr1G002640	plastid	non-organellar	plastid	non-organellar	non-organellar
HORVU1Hr1G085640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G093310	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G062330	plastid	plastid	plastid	plastid	non-organellar
HORVU2Hr1G117400	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU1Hr1G085370	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G123780	dual	dual	mitochondrial	plastid	N/A
HORVU7Hr1G066930	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G041130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G067960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G084030	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G024270	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G123050	plastid	non-organellar	plastid	non-organellar	N/A
HORVU2Hr1G095430	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G088740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G120230	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G064520	dual	dual	plastid	non-organellar	N/A
HORVU7Hr1G062360	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G068040	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU2Hr1G073510	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G020920	plastid	non-organellar	plastid	plastid	N/A
HORVU5Hr1G108770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G065460	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G081130	plastid	plastid	non-organellar	non-organellar	N/A
HORVU2Hr1G109500	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU6Hr1G020220	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G125330	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G089470	dual	dual	mitochondrial	mitochondrial	N/A
HORVU5Hr1G106110	dual	dual	plastid	plastid	N/A
HORVU2Hr1G114090	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G105970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G087460	dual	dual	non-organellar	non-organellar	non-organellar
HORVU5Hr1G081660	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G066360	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU6Hr1G016570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G092300	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G002220	dual	dual	plastid	plastid	N/A
HORVU2Hr1G108800	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G116400	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G104960	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G076110	plastid	plastid	non-organellar	non-organellar	N/A
HORVU2Hr1G125520	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU7Hr1G050000	dual	dual	mitochondrial	plastid	N/A
HORVU2Hr1G076650	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G073150	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G095690	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G079000	dual	plastid	mitochondrial	plastid	non-organellar
HORVU2Hr1G083060	plastid	non-organellar	plastid	plastid	N/A
HORVU2Hr1G010440	plastid	plastid	plastid	plastid	plastid
HORVU2Hr1G062220	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
HORVU2Hr1G074720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G085500	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
HORVU5Hr1G099670	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G071830	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G089170	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G038160	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G060130	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G114110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G085190	dual	mitochondrial	plastid	non-organellar	N/A
HORVU2Hr1G004640	plastid	plastid	non-organellar	plastid	non-organellar
HORVU2Hr1G058380	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU6Hr1G014170	plastid	plastid	plastid	non-organellar	N/A
HORVU2Hr1G046710	dual	dual	plastid	dual	N/A
HORVU7Hr1G026750	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G080030	dual	dual	plastid	plastid	N/A
HORVU1Hr1G081570	dual	dual	mitochondrial	dual	N/A
HORVU7Hr1G069660	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU6Hr1G005150	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G032170	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G068290	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G112210	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU7Hr1G082860	dual	dual	plastid	plastid	N/A
HORVU2Hr1G091480	dual	dual	mitochondrial	mitochondrial	N/A
HORVU2Hr1G110250	dual	dual	non-organellar	mitochondrial	N/A
HORVU7Hr1G012820	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G001550	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G088380	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU7Hr1G008560	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
HORVU5Hr1G091920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G064890	plastid	non-organellar	plastid	non-organellar	plastid
HORVU2Hr1G088010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G079380	plastid	non-organellar	plastid	non-organellar	N/A
HORVU7Hr1G082850	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G127750	dual	dual	mitochondrial	non-organellar	non-organellar
HORVU6Hr1G020850	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G000010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G073580	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G125340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G098050	dual	mitochondrial	plastid	non-organellar	N/A
HORVU2Hr1G062360	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU6Hr1G012580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G126350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G056490	plastid	plastid	plastid	plastid	N/A
HORVU5Hr1G076820	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
HORVU2Hr1G060870	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G002880	dual	dual	mitochondrial	mitochondrial	N/A
HORVU2Hr1G124240	dual	mitochondrial	plastid	non-organellar	non-organellar
HORVU2Hr1G001680	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G070510	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
HORVU2Hr1G106590	dual	dual	mitochondrial	mitochondrial	N/A
HORVU2Hr1G119100	plastid	non-organellar	plastid	non-organellar	N/A
HORVU7Hr1G066510	dual	dual	mitochondrial	non-organellar	N/A
HORVU2Hr1G084560	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G110100	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G054490	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G086760	dual	mitochondrial	plastid	mitochondrial	N/A
HORVU7Hr1G080030	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G105060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G075520	mitochondrial	mitochondrial	mitochondrial	mitochondrial	N/A
HORVU1Hr1G076180	dual	dual	mitochondrial	plastid	N/A
HORVU2Hr1G003150	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G110920	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G052210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G096060	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G112940	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU5Hr1G121220	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G088610	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G071160	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G016560	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G111440	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G073430	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU1Hr1G080290	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G057140	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
HORVU7Hr1G078210	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G122540	plastid	non-organellar	non-organellar	plastid	N/A
HORVU5Hr1G075650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G026700	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G014610	dual	plastid	mitochondrial	non-organellar	N/A
HORVU2Hr1G103150	dual	dual	mitochondrial	non-organellar	non-organellar
HORVU7Hr1G088350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G116770	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU5Hr1G111510	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
HORVU2Hr1G096570	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G034850	dual	dual	mitochondrial	non-organellar	N/A
HORVU2Hr1G027080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G029620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G063790	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G105090	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G000760	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU6Hr1G006880	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G036660	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G086290	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G127690	dual	dual	plastid	non-organellar	N/A
HORVU2Hr1G012110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G081050	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G046600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G081340	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G082050	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU7Hr1G085220	dual	dual	plastid	plastid	plastid
HORVU2Hr1G074080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G120820	dual	mitochondrial	plastid	plastid	N/A
HORVU2Hr1G078620	dual	dual	mitochondrial	mitochondrial	non-organellar
HORVU5Hr1G089840	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
HORVU7Hr1G041770	dual	dual	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G060410	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G072120	dual	dual	mitochondrial	dual	dual
HORVU2Hr1G123480	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G023040	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G117770	plastid	non-organellar	plastid	non-organellar	N/A
HORVU1Hr1G080970	plastid	non-organellar	plastid	plastid	non-organellar
HORVU2Hr1G060220	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G078040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G078820	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G092760	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G066710	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G083650	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G002450	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G083910	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G049110	plastid	plastid	non-organellar	non-organellar	N/A
HORVU2Hr1G068330	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G022660	mitochondrial	non-organellar	mitochondrial	mitochondrial	N/A
HORVU2Hr1G017820	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G058490	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G084710	plastid	non-organellar	plastid	non-organellar	non-organellar
HORVU2Hr1G122600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU7Hr1G037620	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G011250	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU5Hr1G078590	dual	dual	plastid	plastid	N/A
HORVU2Hr1G091850	dual	dual	plastid	plastid	N/A
HORVU2Hr1G107730	dual	dual	non-organellar	non-organellar	N/A
HORVU5Hr1G094240	plastid	non-organellar	plastid	non-organellar	non-organellar
HORVU2Hr1G107530	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G124080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G075770	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G077110	plastid	plastid	non-organellar	plastid	N/A
HORVU2Hr1G001660	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G023350	dual	dual	non-organellar	plastid	N/A
HORVU2Hr1G121850	plastid	plastid	plastid	non-organellar	non-organellar
HORVU2Hr1G077130	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU6Hr1G020860	dual	dual	mitochondrial	non-organellar	N/A
HORVU7Hr1G045910	mitochondrial	non-organellar	non-organellar	mitochondrial	non-organellar
HORVU2Hr1G061610	plastid	non-organellar	non-organellar	plastid	non-organellar
HORVU2Hr1G107700	dual	dual	non-organellar	mitochondrial	N/A
HORVU2Hr1G119590	mitochondrial	mitochondrial	mitochondrial	non-organellar	N/A
HORVU2Hr1G116830	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G081730	dual	dual	mitochondrial	non-organellar	N/A
HORVU2Hr1G112810	dual	mitochondrial	plastid	non-organellar	N/A
HORVU7Hr1G082510	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU5Hr1G111820	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G099240	plastid	plastid	plastid	non-organellar	non-organellar
HORVU2Hr1G057990	dual	plastid	mitochondrial	plastid	non-organellar
HORVU2Hr1G070680	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G099720	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G024610	dual	dual	plastid	plastid	N/A
HORVU2Hr1G083090	dual	plastid	mitochondrial	non-organellar	non-organellar
HORVU2Hr1G119020	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU7Hr1G003040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
HORVU2Hr1G125820	non-organellar	non-organellar	non-organellar	non-organellar	N/A
HORVU2Hr1G111500	dual	non-organellar	mitochondrial	plastid	non-organellar
HORVU7Hr1G057760	plastid	non-organellar	plastid	non-organellar	N/A
